"iid","gender","condtn","round","order","pid","match","int_corr","samerace","age_o","race_o","pf_o_att","pf_o_sin","pf_o_int","pf_o_fun","pf_o_amb","pf_o_sha","dec_o","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","like_o","prob_o","met_o","age","field_cd","race","imprace","imprelig","from","goal","date","go_out","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","exphappy","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr3_1","sinc3_1","fun3_1","intel3_1","amb3_1","dec","attr","sinc","intel","fun","amb","shar","like","prob","met","match_es","satis_2","length","numdat_2","attr1_2","sinc1_2","intel1_2","fun1_2","amb1_2","shar1_2","attr3_2","sinc3_2","intel3_2","fun3_2","amb3_2","total","total2"
50,1,2,19,13,25,0,0.35,0,25,2,20,20,15,15,15,15,0,9,8,9,8,10,7,8,7,2,27,1,1,4,4,"Houston",6,6,2,1,10,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2,5,35,10,20,15,10,10,8,9,9,10,8,1,7,8,8,8,7,6,8,7,2,5,6,1,2,75,5,5,5,5,5,7,9,9,9,9,51,44
50,1,2,19,7,36,0,-0.02,0,26,2,20,25,20,15,15,5,0,5,4,8,5,8,3,5,3,2,27,1,1,4,4,"Houston",6,6,2,1,10,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2,5,35,10,20,15,10,10,8,9,9,10,8,0,7,8,8,8,7,6,7,7,2,5,6,1,2,75,5,5,5,5,5,7,9,9,9,9,33,44
50,1,2,19,8,22,0,0.12,1,27,1,20,20,20,10,10,20,1,5,6,7,7,7,7,6,6,2,27,1,1,4,4,"Houston",6,6,2,1,10,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2,5,35,10,20,15,10,10,8,9,9,10,8,0,6,8,7,6,7,6,7,7,2,5,6,1,2,75,5,5,5,5,5,7,9,9,9,9,39,40
50,1,2,19,5,27,1,-0.23,0,22,3,17,10,18,20,25,10,1,6,5,6,7,8,4,4,4,2,27,1,1,4,4,"Houston",6,6,2,1,10,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2,5,35,10,20,15,10,10,8,9,9,10,8,1,8,8,8,7,7,6,8,7,2,5,6,1,2,75,5,5,5,5,5,7,9,9,9,9,36,44
50,1,2,19,3,34,0,0.68,0,21,4,30,5,30,15,15,5,0,4,4,6,6,7,4,5,5,2,27,1,1,4,4,"Houston",6,6,2,1,10,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2,5,35,10,20,15,10,10,8,9,9,10,8,1,7,7,8,8,9,6,7,7,2,5,6,1,2,75,5,5,5,5,5,7,9,9,9,9,31,45
50,1,2,19,11,24,0,-0.12,0,27,2,10,20,20,15,20,15,0,6,8,0,8,0,0,7,7,2,27,1,1,4,4,"Houston",6,6,2,1,10,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2,5,35,10,20,15,10,10,8,9,9,10,8,1,7,8,8,9,7,6,8.5,7,2,5,6,1,2,75,5,5,5,5,5,7,9,9,9,9,22,45
50,1,2,19,15,38,1,0.41,1,23,1,50,10,20,10,10,0,1,8,8,8,9,9,7,7,6,1,27,1,1,4,4,"Houston",6,6,2,1,10,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2,5,35,10,20,15,10,10,8,9,9,10,8,1,7,8,8,8,7,6,7,8,1,5,6,1,2,75,5,5,5,5,5,7,9,9,9,9,49,44
50,1,2,19,14,26,0,0.21,0,23,2,20,20,20,15,15,10,0,7,6,6,7,6,6,8,5,2,27,1,1,4,4,"Houston",6,6,2,1,10,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2,5,35,10,20,15,10,10,8,9,9,10,8,1,8,8,8,8,7,6,8,7,2,5,6,1,2,75,5,5,5,5,5,7,9,9,9,9,38,45
50,1,2,19,4,23,0,0.05,0,21,4,10,20,40,10,10,10,1,6,6,7,8,8,7,7,5,2,27,1,1,4,4,"Houston",6,6,2,1,10,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2,5,35,10,20,15,10,10,8,9,9,10,8,0,5,8,7,6,7,6,7,5,2,5,6,1,2,75,5,5,5,5,5,7,9,9,9,9,42,39
50,1,2,19,12,37,0,0.02,0,27,2,10,10,30,25,10,15,1,6,3,6,8,4,4,5,4,2,27,1,1,4,4,"Houston",6,6,2,1,10,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2,5,35,10,20,15,10,10,8,9,9,10,8,0,5,8,8,8,7,6,7,7,2,5,6,1,2,75,5,5,5,5,5,7,9,9,9,9,31,42
50,1,2,19,10,29,0,0.54,0,22,2,20,22,18,15,15,10,1,7,7,7,7,7,0,7,5,2,27,1,1,4,4,"Houston",6,6,2,1,10,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2,5,35,10,20,15,10,10,8,9,9,10,8,0,6,8,8,8,7,6,7,7,2,5,6,1,2,75,5,5,5,5,5,7,9,9,9,9,35,43
50,1,2,19,6,21,0,0.27,0,21,4,12,18,20,16,16,18,0,5,7,7,7,7,6,6,1,2,27,1,1,4,4,"Houston",6,6,2,1,10,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2,5,35,10,20,15,10,10,8,9,9,10,8,0,5,8,8,8,7,6,7,7,2,5,6,1,2,75,5,5,5,5,5,7,9,9,9,9,39,42
50,1,2,19,9,31,1,-0.04,0,24,2,35,10,20,20,10,5,1,9,7,8,9,8,8,9,9,1,27,1,1,4,4,"Houston",6,6,2,1,10,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2,5,35,10,20,15,10,10,8,9,9,10,8,1,8,8,8,8,8,6,7,8,1,5,6,1,2,75,5,5,5,5,5,7,9,9,9,9,49,46
50,1,2,19,17,39,0,0.02,0,24,3,20,20,20,15,15,10,1,5,6,8,10,8,0,7,5,2,27,1,1,4,4,"Houston",6,6,2,1,10,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2,5,35,10,20,15,10,10,8,9,9,10,8,0,7,8,8,8,7,6,8,6,2,5,6,1,2,75,5,5,5,5,5,7,9,9,9,9,37,44
51,1,2,19,9,35,0,0.09,1,25,2,20,23,23,22,7,5,1,8,8,6,6,7,6,7,5,2,23,1,2,5,10,"Philadelphia",1,5,3,1,6,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1,3,25,10,35,15,0,15,6,8,2,10,2,0,8,4,8,1,7,1,3,2,2,1,5,1,2,40,5,10,5,10,30,6,9,10,3,2,41,29
51,1,2,19,8,39,0,-0.46,0,24,3,20,20,20,15,15,10,0,3,1,8,1,9,0,1,1,1,23,1,2,5,10,"Philadelphia",1,5,3,1,6,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1,3,25,10,35,15,0,15,6,8,2,10,2,0,1,8,8,8,8,9,9,8,1,1,5,1,2,40,5,10,5,10,30,6,9,10,3,2,22,42
51,1,2,19,5,26,0,0.05,1,23,2,20,20,20,15,15,10,0,6,7,6,5,6,6,6,4,2,23,1,2,5,10,"Philadelphia",1,5,3,1,6,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1,3,25,10,35,15,0,15,6,8,2,10,2,1,7,3,5,5,3,2,6,6,2,1,5,1,2,40,5,10,5,10,30,6,9,10,3,2,36,25
51,1,2,19,2,24,0,-0.07,1,27,2,10,20,20,15,20,15,0,6,6,8,7,8,0,7,7,2,23,1,2,5,10,"Philadelphia",1,5,3,1,6,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1,3,25,10,35,15,0,15,6,8,2,10,2,1,7,5,7,6,6,6,6,2,2,1,5,1,2,40,5,10,5,10,30,6,9,10,3,2,35,37
51,1,2,19,6,38,0,-0.3,0,23,1,50,10,20,10,10,0,0,8,7,9,8,8,3,7,1,1,23,1,2,5,10,"Philadelphia",1,5,3,1,6,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1,3,25,10,35,15,0,15,6,8,2,10,2,0,6,8,8,6,7,7,8,6,1,1,5,1,2,40,5,10,5,10,30,6,9,10,3,2,43,42
51,1,2,19,7,30,0,-0.27,1,23,2,10,20,20,20,20,10,0,5,5,5,2,4,3,4,4,2,23,1,2,5,10,"Philadelphia",1,5,3,1,6,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1,3,25,10,35,15,0,15,6,8,2,10,2,0,3,5,6,2,6,4,4,7,2,1,5,1,2,40,5,10,5,10,30,6,9,10,3,2,24,26
51,1,2,19,1,29,0,-0.05,1,22,2,20,22,18,15,15,10,1,6,7,7,4,6,6,6,5,2,23,1,2,5,10,"Philadelphia",1,5,3,1,6,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1,3,25,10,35,15,0,15,6,8,2,10,2,0,5,8,5,3,3,3,6,5,2,1,5,1,2,40,5,10,5,10,30,6,9,10,3,2,36,27
51,1,2,19,3,37,0,-0.47,1,27,2,10,10,30,25,10,15,1,7,4,7,7,6,8,6,2,1,23,1,2,5,10,"Philadelphia",1,5,3,1,6,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1,3,25,10,35,15,0,15,6,8,2,10,2,0,2,9,9,3,7,7,7,8,1,1,5,1,2,40,5,10,5,10,30,6,9,10,3,2,39,37
51,1,2,19,15,27,0,0.2,0,22,3,17,10,18,20,25,10,0,1,2,6,1,6,2,2,3,2,23,1,2,5,10,"Philadelphia",1,5,3,1,6,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1,3,25,10,35,15,0,15,6,8,2,10,2,1,8,4,4,7,5,3,6,2,2,1,5,1,2,40,5,10,5,10,30,6,9,10,3,2,18,31
51,1,2,19,19,31,0,-0.35,1,24,2,35,10,20,20,10,5,0,4,6,5,5,5,5,5,4,2,23,1,2,5,10,"Philadelphia",1,5,3,1,6,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1,3,25,10,35,15,0,15,6,8,2,10,2,1,7,7,7,4,5,5,6,5,2,1,5,1,2,40,5,10,5,10,30,6,9,10,3,2,30,35
51,1,2,19,13,34,0,-0.19,0,21,4,30,5,30,15,15,5,0,3,3,4,2,2,2,3,3,2,23,1,2,5,10,"Philadelphia",1,5,3,1,6,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1,3,25,10,35,15,0,15,6,8,2,10,2,0,6,6,8,2,8,1,6,4,2,1,5,1,2,40,5,10,5,10,30,6,9,10,3,2,16,31
51,1,2,19,18,22,0,-0.52,0,27,1,20,20,20,10,10,20,0,3,4,5,4,4,2,2,1,2,23,1,2,5,10,"Philadelphia",1,5,3,1,6,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1,3,25,10,35,15,0,15,6,8,2,10,2,0,2,2,3,2,2,1,2,1,2,1,5,1,2,40,5,10,5,10,30,6,9,10,3,2,22,12
51,1,2,19,11,33,0,0.3,1,30,2,30,20,30,10,0,10,0,7,5,9,1,9,2,3,1,2,23,1,2,5,10,"Philadelphia",1,5,3,1,6,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1,3,25,10,35,15,0,15,6,8,2,10,2,0,6,9,8,6,5,4,6,6,2,1,5,1,2,40,5,10,5,10,30,6,9,10,3,2,33,38
52,1,2,19,18,36,0,-0.15,1,26,2,20,25,20,15,15,5,0,1,5,5,2,5,2,3,6,2,21,1,2,10,9,"Brooklyn",1,4,1,1,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,5,15,20,15,30,5,15,5,8,6,8,7,1,6,6,6,7,5,5,6,3,2,2,4,1,2,30,20,10,20,10,10,5,7,8,5,7,20,35
52,1,2,19,16,27,0,-0.31,0,22,3,17,10,18,20,25,10,0,1,3,7,1,4,2,1,3,2,21,1,2,10,9,"Brooklyn",1,4,1,1,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,5,15,20,15,30,5,15,5,8,6,8,7,1,8,7,7,6,6,7,7,3,2,2,4,1,2,30,20,10,20,10,10,5,7,8,5,7,18,41
52,1,2,19,8,30,0,0.11,1,23,2,10,20,20,20,20,10,0,3,7,8,6,7,5,7,7,2,21,1,2,10,9,"Brooklyn",1,4,1,1,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,5,15,20,15,30,5,15,5,8,6,8,7,0,6,7,7,6,6,4,5,4,2,2,4,1,2,30,20,10,20,10,10,5,7,8,5,7,36,36
52,1,2,19,3,24,0,-0.01,1,27,2,10,20,20,15,20,15,0,4,0,0,6,8,7,7,6,2,21,1,2,10,9,"Brooklyn",1,4,1,1,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,5,15,20,15,30,5,15,5,8,6,8,7,0,7,7,9,5,6,2,4,2,2,2,4,1,2,30,20,10,20,10,10,5,7,8,5,7,25,36
52,1,2,19,4,37,1,-0.05,1,27,2,10,10,30,25,10,15,1,2,6,6,6,4,5,5,5,2,21,1,2,10,9,"Brooklyn",1,4,1,1,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,5,15,20,15,30,5,15,5,8,6,8,7,1,5,7,6,7,6,5,6,4,2,2,4,1,2,30,20,10,20,10,10,5,7,8,5,7,29,36
52,1,2,19,6,26,0,0.06,1,23,2,20,20,20,15,15,10,0,2,7,6,4,4,4,5,4,2,21,1,2,10,9,"Brooklyn",1,4,1,1,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,5,15,20,15,30,5,15,5,8,6,8,7,1,8,7,7,7,6,6,7,3,2,2,4,1,2,30,20,10,20,10,10,5,7,8,5,7,27,41
52,1,2,19,12,33,0,-0.22,1,30,2,30,20,30,10,0,10,1,9,9,8,9,7,9,8,4,2,21,1,2,10,9,"Brooklyn",1,4,1,1,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,5,15,20,15,30,5,15,5,8,6,8,7,0,5,7,6,6,6,6,5,3,2,2,4,1,2,30,20,10,20,10,10,5,7,8,5,7,51,36
52,1,2,19,11,32,0,0.17,0,27,4,50,0,50,0,0,0,0,4,7,6,6,9,4,5,3,2,21,1,2,10,9,"Brooklyn",1,4,1,1,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,5,15,20,15,30,5,15,5,8,6,8,7,1,6,7,7,7,6,5,7,3,2,2,4,1,2,30,20,10,20,10,10,5,7,8,5,7,36,38
52,1,2,19,7,38,0,0.32,0,23,1,50,10,20,10,10,0,0,2,9,9,3,8,3,6,2,2,21,1,2,10,9,"Brooklyn",1,4,1,1,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,5,15,20,15,30,5,15,5,8,6,8,7,0,7,7,7,7,7,5,5,3,2,2,4,1,2,30,20,10,20,10,10,5,7,8,5,7,34,40
52,1,2,19,14,34,0,0.35,0,21,4,30,5,30,15,15,5,0,4,4,5,4,5,3,4,3,2,21,1,2,10,9,"Brooklyn",1,4,1,1,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,5,15,20,15,30,5,15,5,8,6,8,7,0,6,6,6,5,5,5,5,3,2,2,4,1,2,30,20,10,20,10,10,5,7,8,5,7,25,33
52,1,2,19,2,29,0,0.42,1,22,2,20,22,18,15,15,10,1,6,8,8,5,7,5,8,7,2,21,1,2,10,9,"Brooklyn",1,4,1,1,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,5,15,20,15,30,5,15,5,8,6,8,7,0,5,7,6,7,5,5,5,4,2,2,4,1,2,30,20,10,20,10,10,5,7,8,5,7,39,35
52,1,2,19,10,35,0,0.43,1,25,2,20,23,23,22,7,5,0,6,7,10,7,7,9,7,8,2,21,1,2,10,9,"Brooklyn",1,4,1,1,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,5,15,20,15,30,5,15,5,8,6,8,7,1,7,7,8,6,6,5,6,4,2,2,4,1,2,30,20,10,20,10,10,5,7,8,5,7,46,39
52,1,2,19,19,22,0,0.03,0,27,1,20,20,20,10,10,20,0,3,6,7,5,5,4,2,2,2,21,1,2,10,9,"Brooklyn",1,4,1,1,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,5,15,20,15,30,5,15,5,8,6,8,7,0,4,6,7,6,5,5,4,2,2,2,4,1,2,30,20,10,20,10,10,5,7,8,5,7,30,33
52,1,2,19,15,23,0,-0.13,0,21,4,10,20,40,10,10,10,0,6,6,5,7,5,6,6,5,2,21,1,2,10,9,"Brooklyn",1,4,1,1,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,5,15,20,15,30,5,15,5,8,6,8,7,0,7,7,6,6,6,5,5,2,2,2,4,1,2,30,20,10,20,10,10,5,7,8,5,7,35,37
53,1,2,19,15,31,0,0.4,1,24,2,35,10,20,20,10,5,0,7,7,7,6,6,6,6.5,6,2,28,4,2,2,2,"Boston",2,6,2,4,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,6,40,15,20,10,5,10,8,9,8,8,8,1,8,8,9,8,9,7,8,8,2,8,8,3,3,55,10,10,15,0,10,8,9,8,8,8,39,49
53,1,2,19,17,24,0,0.48,1,27,2,10,20,20,15,20,15,1,8,0,0,7,8,8,8,7,2,28,4,2,2,2,"Boston",2,6,2,4,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,6,40,15,20,10,5,10,8,9,8,8,8,0,8,8,8,8,7,7,7,7,2,8,8,3,3,55,10,10,15,0,10,8,9,8,8,8,31,46
53,1,2,19,3,30,0,0.16,1,23,2,10,20,20,20,20,10,1,7,7,8,7,9,7,9,6,2,28,4,2,2,2,"Boston",2,6,2,4,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,6,40,15,20,10,5,10,8,9,8,8,8,0,6,8,8,7,8,6,7,5,2,8,8,3,3,55,10,10,15,0,10,8,9,8,8,8,45,43
53,1,2,19,14,22,0,0.5,0,27,1,20,20,20,10,10,20,1,7,7,8,6,7,8,8,5,2,28,4,2,2,2,"Boston",2,6,2,4,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,6,40,15,20,10,5,10,8,9,8,8,8,0,6,8,8,7,8,6,7,5,2,8,8,3,3,55,10,10,15,0,10,8,9,8,8,8,43,43
53,1,2,19,2,38,0,0.22,0,23,1,50,10,20,10,10,0,0,3,9,9,3,9,5,2,1,2,28,4,2,2,2,"Boston",2,6,2,4,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,6,40,15,20,10,5,10,8,9,8,8,8,0,6,9,9,8,9,6,6,6,2,8,8,3,3,55,10,10,15,0,10,8,9,8,8,8,38,47
53,1,2,19,10,23,0,0.49,0,21,4,10,20,40,10,10,10,0,0,0,0,0,0,0,3,4,2,28,4,2,2,2,"Boston",2,6,2,4,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,6,40,15,20,10,5,10,8,9,8,8,8,1,7,8,8,7,8,6,7,6,2,8,8,3,3,55,10,10,15,0,10,8,9,8,8,8,0,44
53,1,2,19,6,32,0,0.5,0,27,4,50,0,50,0,0,0,0,7,6,9,8,9,9,7,5,2,28,4,2,2,2,"Boston",2,6,2,4,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,6,40,15,20,10,5,10,8,9,8,8,8,1,8,9,9,8,9,7,7,7,2,8,8,3,3,55,10,10,15,0,10,8,9,8,8,8,48,50
53,1,2,19,13,36,0,0.77,1,26,2,20,25,20,15,15,5,1,9,8,8,5,6,7,7,6,2,28,4,2,2,2,"Boston",2,6,2,4,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,6,40,15,20,10,5,10,8,9,8,8,8,0,7,8,8,7,8,6,6,7,2,8,8,3,3,55,10,10,15,0,10,8,9,8,8,8,43,44
53,1,2,19,7,33,0,-0.24,1,30,2,30,20,30,10,0,10,0,8,7,5,6,7,4,6,3,2,28,4,2,2,2,"Boston",2,6,2,4,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,6,40,15,20,10,5,10,8,9,8,8,8,0,7,9,9,7,9,7,7,8,2,8,8,3,3,55,10,10,15,0,10,8,9,8,8,8,37,48
53,1,2,19,19,25,0,0.11,1,25,2,20,20,15,15,15,15,0,7,8,9,7,8,5,7,7,2,28,4,2,2,2,"Boston",2,6,2,4,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,6,40,15,20,10,5,10,8,9,8,8,8,1,9,8,8,8,8,7,8,8,2,8,8,3,3,55,10,10,15,0,10,8,9,8,8,8,44,48
53,1,2,19,11,27,0,-0.07,0,22,3,17,10,18,20,25,10,0,6,4,8,3,8,2,3,3,2,28,4,2,2,2,"Boston",2,6,2,4,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,6,40,15,20,10,5,10,8,9,8,8,8,1,8,8,8,8,8,7,8,8,2,8,8,3,3,55,10,10,15,0,10,8,9,8,8,8,31,47
53,1,2,19,18,37,0,0.46,1,27,2,10,10,30,25,10,15,1,7,7,7,4,7,4,6,4,2,28,4,2,2,2,"Boston",2,6,2,4,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,6,40,15,20,10,5,10,8,9,8,8,8,0,7,8,8,7,8,7,7,7,2,8,8,3,3,55,10,10,15,0,10,8,9,8,8,8,36,45
53,1,2,19,9,34,0,0.24,0,21,4,30,5,30,15,15,5,0,5,4,6,3,7,3,5,4,2,28,4,2,2,2,"Boston",2,6,2,4,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,6,40,15,20,10,5,10,8,9,8,8,8,1,8,8,8,8,8,7,8,7,2,8,8,3,3,55,10,10,15,0,10,8,9,8,8,8,28,47
54,1,2,19,18,24,0,0.49,1,27,2,10,20,20,15,20,15,0,6,8,0,8,8,8,7,6,2,28,8,2,1,1,"New York",5,5,1,7,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,7,40,20,20,20,0,0,8,9,8,8,8,1,8,7,8,7,7,8,7,5,2,2,7,3,2,40,25,20,15,0,0,7,9,8,7,8,38,45
54,1,2,19,3,38,0,0.11,0,23,1,50,10,20,10,10,0,0,3,9,9,5,9,5,5,1,2,28,8,2,1,1,"New York",5,5,1,7,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,7,40,20,20,20,0,0,8,9,8,8,8,0,6,8,9,7,8,6,6,3,2,2,7,3,2,40,25,20,15,0,0,7,9,8,7,8,40,44
54,1,2,19,8,33,0,-0.29,1,30,2,30,20,30,10,0,10,0,5,6,5,5,6,8,5,2,2,28,8,2,1,1,"New York",5,5,1,7,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,7,40,20,20,20,0,0,8,9,8,8,8,0,5,8,8,7,7,7,6,5,2,2,7,3,2,40,25,20,15,0,0,7,9,8,7,8,35,42
54,1,2,19,16,31,0,0.26,1,24,2,35,10,20,20,10,5,0,4,5,6,4,5,5,5,5,2,28,8,2,1,1,"New York",5,5,1,7,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,7,40,20,20,20,0,0,8,9,8,8,8,1,8,8,8,8,7,7,7,6,2,2,7,3,2,40,25,20,15,0,0,7,9,8,7,8,29,46
54,1,2,19,1,25,0,-0.15,1,25,2,20,20,15,15,15,15,0,5,8,8,6,9,6,6,7,2,28,8,2,1,1,"New York",5,5,1,7,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,7,40,20,20,20,0,0,8,9,8,8,8,1,8,9,9,9,7,5,7,5,2,2,7,3,2,40,25,20,15,0,0,7,9,8,7,8,42,47
54,1,2,19,14,36,0,0.83,1,26,2,20,25,20,15,15,5,0,3,4,6,4,5,2,4,5,2,28,8,2,1,1,"New York",5,5,1,7,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,7,40,20,20,20,0,0,8,9,8,8,8,0,9,8,7,6,7,6,7,6,2,2,7,3,2,40,25,20,15,0,0,7,9,8,7,8,24,43
54,1,2,19,11,23,0,0.35,0,21,4,10,20,40,10,10,10,0,6,7,6,6,5,5,6,4,2,28,8,2,1,1,"New York",5,5,1,7,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,7,40,20,20,20,0,0,8,9,8,8,8,1,6,7,7,7,9,7,7,5,2,2,7,3,2,40,25,20,15,0,0,7,9,8,7,8,35,43
54,1,2,19,12,27,0,-0.06,0,22,3,17,10,18,20,25,10,0,2,4,7,3,6,2,1,2,2,28,8,2,1,1,"New York",5,5,1,7,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,7,40,20,20,20,0,0,8,9,8,8,8,1,9,9,8,9,8,7,8,5,2,2,7,3,2,40,25,20,15,0,0,7,9,8,7,8,24,50
54,1,2,19,19,37,0,0.68,1,27,2,10,10,30,25,10,15,0,4,3,4,2,3,3,3,3,2,28,8,2,1,1,"New York",5,5,1,7,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,7,40,20,20,20,0,0,8,9,8,8,8,0,6,8,7,6,8,6,7,5,2,2,7,3,2,40,25,20,15,0,0,7,9,8,7,8,19,41
54,1,2,19,6,35,0,-0.29,1,25,2,20,23,23,22,7,5,0,6,8,8,6,7,9,7,8,2,28,8,2,1,1,"New York",5,5,1,7,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,7,40,20,20,20,0,0,8,9,8,8,8,1,8,8,9,7,8,7,7,6,2,2,7,3,2,40,25,20,15,0,0,7,9,8,7,8,44,47
54,1,2,19,5,39,0,0.54,0,24,3,20,20,20,15,15,10,0,4,8,8,5,6,0,5,3,2,28,8,2,1,1,"New York",5,5,1,7,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,7,40,20,20,20,0,0,8,9,8,8,8,0,3,8,7,8,7,5,6,5,2,2,7,3,2,40,25,20,15,0,0,7,9,8,7,8,31,38
54,1,2,19,15,22,0,0.33,0,27,1,20,20,20,10,10,20,0,4,5,5,4,5,4,4,2,2,28,8,2,1,1,"New York",5,5,1,7,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,7,40,20,20,20,0,0,8,9,8,8,8,0,4,7,7,6,6,5,6,4,2,2,7,3,2,40,25,20,15,0,0,7,9,8,7,8,27,35
54,1,2,19,2,26,0,0.16,1,23,2,20,20,20,15,15,10,0,2,8,7,2,7,2,3,3,2,28,8,2,1,1,"New York",5,5,1,7,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,7,40,20,20,20,0,0,8,9,8,8,8,1,8,8,7,8,7,6,7,4,2,2,7,3,2,40,25,20,15,0,0,7,9,8,7,8,28,44
54,1,2,19,4,30,0,0.21,1,23,2,10,20,20,20,20,10,0,3,5,8,4,7,6,6,5,2,28,8,2,1,1,"New York",5,5,1,7,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,7,40,20,20,20,0,0,8,9,8,8,8,0,6,8,8,7,8,6,6,5,2,2,7,3,2,40,25,20,15,0,0,7,9,8,7,8,33,43
55,1,2,19,10,38,1,0.11,1,23,1,50,10,20,10,10,0,1,8,8,8,8,9,8,9,6,1,23,1,1,1,1,"California",6,4,2,1,10,8,4,5,5,4,1,6,10,9,7,5,10,7,10,5,1,7,20,25,25,10,10,10,6,10,10,9,10,1,8,10,10,10,10,10,10,10,1,2,8,1,3,20,20,20,20,10,10,6,10,9,9,10,49,58
55,1,2,19,1,21,0,0.39,0,21,4,12,18,20,16,16,18,0,5,9,9,8,9,5,8,3,2,23,1,1,1,1,"California",6,4,2,1,10,8,4,5,5,4,1,6,10,9,7,5,10,7,10,5,1,7,20,25,25,10,10,10,6,10,10,9,10,0,5,8,10,7,9,5,6,6,2,2,8,1,3,20,20,20,20,10,10,6,10,9,9,10,45,44
