"iid","gender","condtn","round","order","pid","match","pf_o_sha","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","like_o","prob_o","field_cd","race","from","career_c","shar1_1","attr","sinc","intel","fun","amb","shar","like","prob","match_es","shar1_2","attr3_2","cult","outside"
115,"0","1",10,2,129,"0",0,8,8,8,7,6,10,7,7,"3","2","east","3",5,6,10,8,8,10,5,6,8,3,15,8,4.42857142857143,4.66666666666667
115,"0","1",10,8,126,"0",5,5,7,6,6,6,5,5,5,"3","2","east","3",5,6,10,10,8,10,6,8,8,3,15,8,4.42857142857143,4.66666666666667
115,"0","1",10,6,128,"1",5,9,7,6,10,8,7,8,9,"3","2","east","3",5,9,10,9,8,8,7,8,8,3,15,8,4.42857142857143,4.66666666666667
115,"0","1",10,9,130,"0",0,6,5,5,4,3,2,6,2,"3","2","east","3",5,6,9,9,9,9,5,6,8,3,15,8,4.42857142857143,4.66666666666667
115,"0","1",10,3,122,"0",10,10,10,10,10,10,10,10,1,"3","2","east","3",5,10,10,10,10,10,10,10,1,3,15,8,4.42857142857143,4.66666666666667
116,"0","1",10,9,129,"1",0,7,0,8,8,8,8,7,8,"13","2","EU","10",0,6,10,6,9,6,4,8,7,4,10,9,9.42857142857143,9.33333333333333
116,"0","1",10,10,122,"1",10,10,10,10,10,10,10,10,10,"13","2","EU","10",0,10,10,10,10,10,10,10,10,4,10,9,9.42857142857143,9.33333333333333
116,"0","1",10,4,123,"0",10,6,5,5,4,4,6,4,2,"13","2","EU","10",0,7,10,8,8,8,6,8,7,4,10,9,9.42857142857143,9.33333333333333
116,"0","1",10,1,127,"1",5,7,7,7,7,5,5,7,8,"13","2","EU","10",0,8,6,6,7,5,6,7,6,4,10,9,9.42857142857143,9.33333333333333
116,"0","1",10,8,131,"0",15,5,5,5,5,5,5,5,1,"13","2","EU","10",0,4,8,7,3,7,0,5,6,4,10,9,9.42857142857143,9.33333333333333
116,"0","1",10,2,125,"1",18,10,10,10,10,10,10,10,9,"13","2","EU","10",0,10,8,8,9,8,8,10,10,4,10,9,9.42857142857143,9.33333333333333
116,"0","1",10,5,126,"0",5,7,6,8,9,7,7,7,3,"13","2","EU","10",0,6,9,10,7,9,4,7,6,4,10,9,9.42857142857143,9.33333333333333
116,"0","1",10,7,124,"0",20,5,4,3,2,5,4,7,7,"13","2","EU","10",0,4,4,8,2,10,0,3,5,4,10,9,9.42857142857143,9.33333333333333
116,"0","1",10,3,128,"0",5,7,7,7,7,8,6,6,7,"13","2","EU","10",0,7,8,8,6,6,3,6,3,4,10,9,9.42857142857143,9.33333333333333
117,"0","1",10,6,125,"1",18,10,5,6,10,10,10,10,9,"8","2","east","7",10,10,10,10,10,10,10,10,9,1,15,7,5.57142857142857,6.33333333333333
117,"0","1",10,10,130,"0",0,6,6,6,3,8,2,6,2,"8","2","east","7",10,5,10,8,5,8,4,6,1,1,15,7,5.57142857142857,6.33333333333333
117,"0","1",10,5,127,"0",5,7,7,8,8,10,6,7,10,"8","2","east","7",10,8,6,7,6,8,5,7,2,1,15,7,5.57142857142857,6.33333333333333
117,"0","1",10,7,128,"0",5,8,8,9,9,7,7,8,8,"8","2","east","7",10,7,8,6,6,6,6,8,1,1,15,7,5.57142857142857,6.33333333333333
117,"0","1",10,4,122,"0",10,10,10,10,10,10,10,10,1,"8","2","east","7",10,10,10,10,10,10,10,8,1,1,15,7,5.57142857142857,6.33333333333333
117,"0","1",10,3,129,"0",0,8,9,10,9,5,9,8,8,"8","2","east","7",10,7,7,6,7,9,5,4,1,1,15,7,5.57142857142857,6.33333333333333
117,"0","1",10,2,131,"0",15,0,0,0,0,0,0,3,4,"8","2","east","7",10,0,0,0,0,0,0,2,2,1,15,7,5.57142857142857,6.33333333333333
117,"0","1",10,1,124,"0",20,8,7,6,5,5,5,7,8,"8","2","east","7",10,4,8,7,5,9,3,2,1,1,15,7,5.57142857142857,6.33333333333333
117,"0","1",10,9,126,"0",5,7,7,7,7,7,8,7,3,"8","2","east","7",10,6,10,9,7,8,6,7,4,1,15,7,5.57142857142857,6.33333333333333
119,"0","1",10,1,123,"0",10,6,4,5,6,7,7,5,2,"16","3","east","1",5,0,6,7,8,9,4,5,7,5,15,8,7.85714285714286,8.66666666666667
119,"0","1",10,9,125,"1",18,8,8,6,6,6,7,7,8,"16","3","east","1",5,6,8,8,9,8,6,7,8,5,15,8,7.85714285714286,8.66666666666667
119,"0","1",10,2,126,"0",5,6,9,8,9,7,7,7,7,"16","3","east","1",5,5,4,8,7,6,0,4,7,5,15,8,7.85714285714286,8.66666666666667
119,"0","1",10,3,130,"1",0,7,6,6,6,6,6,8,3,"16","3","east","1",5,6,9,8,9,7,0,8,7,5,15,8,7.85714285714286,8.66666666666667
119,"0","1",10,10,128,"1",5,9,8,9,7,8,8,8,7,"16","3","east","1",5,5,7,0,0,0,0,5,7,5,15,8,7.85714285714286,8.66666666666667
119,"0","1",10,6,129,"1",0,10,10,10,10,9,0,10,8,"16","3","east","1",5,7,9,9,0,0,6,8,10,5,15,8,7.85714285714286,8.66666666666667
119,"0","1",10,4,124,"0",20,9,8,4,5,3,2,7,7,"16","3","east","1",5,4,9,8,0,8,0,4,7,5,15,8,7.85714285714286,8.66666666666667
119,"0","1",10,5,131,"0",15,6,6,6,6,6,6,6,1,"16","3","east","1",5,2,7,6,2,0,1,3,7,5,15,8,7.85714285714286,8.66666666666667
119,"0","1",10,7,122,"0",10,9,9,8,7,8,7,8,6,"16","3","east","1",5,3,8,5,5,5,0,5,7,5,15,8,7.85714285714286,8.66666666666667
120,"0","1",10,2,124,"0",20,7,5,6,6,8,7,8,8,"6","3","east","6",2,2,1,4,1,6,0,1,8,2,5,8,5.71428571428571,7.33333333333333
120,"0","1",10,4,129,"0",0,9,8,8,10,9,8,8,8,"6","3","east","6",2,5,7,2,2,4,2,4,8,2,5,8,5.71428571428571,7.33333333333333
120,"0","1",10,5,122,"1",10,6,7,7,7,7,7,8,9,"6","3","east","6",2,7,8,7,8,8,5,6,8,2,5,8,5.71428571428571,7.33333333333333
120,"0","1",10,10,126,"0",5,7,7,7,7,6,8,7,7,"6","3","east","6",2,8,10,8,7,8,6,7,8,2,5,8,5.71428571428571,7.33333333333333
120,"0","1",10,3,131,"0",15,6,6,7,6,6,2,5,1,"6","3","east","6",2,7,8,6,5,7,2,5,5,2,5,8,5.71428571428571,7.33333333333333
120,"0","1",10,6,127,"0",5,8,5,7,8,5,6,7,10,"6","3","east","6",2,9,4,5,2,2,1,2,7,2,5,8,5.71428571428571,7.33333333333333
120,"0","1",10,1,130,"1",0,9,6,8,6,6,6,9,5,"6","3","east","6",2,9,9,9,8,10,2,9,5,2,5,8,5.71428571428571,7.33333333333333
121,"0","1",10,9,124,"0",20,2,7,9,6,7,7,7,7,"3","2","east","2",0,4,6,7,6,6,1,5,10,2,0,2,9.14285714285714,5.66666666666667
121,"0","1",10,5,128,"0",5,6,9,7,7,8,7,5,8,"3","2","east","2",0,9,10,10,5,7,4,9,1,2,0,2,9.14285714285714,5.66666666666667
121,"0","1",10,4,125,"0",18,4,6,6,5,4,2,3,5,"3","2","east","2",0,6,10,10,8,8,4,8,1,2,0,2,9.14285714285714,5.66666666666667
121,"0","1",10,1,129,"0",0,7,8,10,6,5,6,7,7,"3","2","east","2",0,7,6,7,8,10,7,7,1,2,0,2,9.14285714285714,5.66666666666667
121,"0","1",10,8,130,"0",0,2,1,3,1,1,1,2,3,"3","2","east","2",0,6,10,5,2,2,4,7,1,2,0,2,9.14285714285714,5.66666666666667
121,"0","1",10,6,123,"0",10,5,4,5,4,5,4,3,1,"3","2","east","2",0,9,10,7,5,10,9,9,1,2,0,2,9.14285714285714,5.66666666666667
121,"0","1",10,10,131,"0",15,7,5,10,6,7,2,2,5,"3","2","east","2",0,7,10,10,8,10,1,9,1,2,0,2,9.14285714285714,5.66666666666667
121,"0","1",10,7,126,"0",5,4,8,7,6,6,5,5,7,"3","2","east","2",0,8,7,10,7,10,9,9,1,2,0,2,9.14285714285714,5.66666666666667
121,"0","1",10,3,127,"0",5,5,8,7,0,5,0,4,7,"3","2","east","2",0,4,4,2,1,1,1,1,1,2,0,2,9.14285714285714,5.66666666666667
122,"1","1",10,9,114,"0",10,7,6,6,7,4,4,6,6,"1","6","east","1",10,6,10,7,7,7,7,8,4,4,10,8,6.85714285714286,5.66666666666667
122,"1","1",10,2,121,"0",0,8,10,10,7,7,8,9,1,"1","6","east","1",10,6,9,8,7,6,6,7,7,4,10,8,6.85714285714286,5.66666666666667
122,"1","1",10,10,116,"1",0,10,10,10,10,10,10,10,10,"1","6","east","1",10,10,10,10,10,10,10,10,10,4,10,8,6.85714285714286,5.66666666666667
122,"1","1",10,1,113,"0",5,8,10,9,10,5,5,8,1,"1","6","east","1",10,10,10,10,10,10,10,10,1,4,10,8,6.85714285714286,5.66666666666667
122,"1","1",10,7,119,"0",5,3,8,5,5,5,0,5,7,"1","6","east","1",10,9,9,8,7,8,7,8,6,4,10,8,6.85714285714286,5.66666666666667
122,"1","1",10,4,117,"0",10,10,10,10,10,10,10,8,1,"1","6","east","1",10,10,10,10,10,10,10,10,1,4,10,8,6.85714285714286,5.66666666666667
122,"1","1",10,5,120,"1",2,7,8,7,8,8,5,6,8,"1","6","east","1",10,6,7,7,7,7,7,8,9,4,10,8,6.85714285714286,5.66666666666667
123,"1","1",10,9,120,"0",2,5,8,6,2,2,2,4,6,"5","4","east","4",10,9,6,8,5,7,4,5,8,0,4,7,6,3.33333333333333
123,"1","1",10,8,117,"0",10,7,10,8,7,8,4,7,2,"5","4","east","4",10,6,6,5,6,5,6,6,2,0,4,7,6,3.33333333333333
123,"1","1",10,2,112,"0",15,4,8,7,4,9,3,4,5,"5","4","east","4",10,9,7,7,6,4,5,8,2,0,4,7,6,3.33333333333333
123,"1","1",10,3,114,"0",10,8,7,6,6,5,4,7,7,"5","4","east","4",10,4,6,6,5,4,5,4,1,0,4,7,6,3.33333333333333
123,"1","1",10,5,113,"0",5,5,9,6,5,5,2,4,6,"5","4","east","4",10,6,5,5,4,4,5,4,2,0,4,7,6,3.33333333333333
123,"1","1",10,1,119,"0",5,0,6,7,8,9,4,5,7,"5","4","east","4",10,6,4,5,6,7,7,5,2,0,4,7,6,3.33333333333333
123,"1","1",10,6,121,"0",0,9,10,7,5,10,9,9,1,"5","4","east","4",10,5,4,5,4,5,4,3,1,0,4,7,6,3.33333333333333
123,"1","1",10,4,116,"0",0,7,10,8,8,8,6,8,7,"5","4","east","4",10,6,5,5,4,4,6,4,2,0,4,7,6,3.33333333333333
124,"1","1",10,5,112,"0",15,5,1,6,2,8,1,1,2,"8","4","east","1",20,6,7,7,4,4,5,6,6,6,10,8,7.71428571428571,7.66666666666667
124,"1","1",10,9,121,"0",0,4,6,7,6,6,1,5,10,"8","4","east","1",20,2,7,9,6,7,7,7,7,6,10,8,7.71428571428571,7.66666666666667
124,"1","1",10,8,113,"0",5,5,9,8,1,10,1,1,4,"8","4","east","1",20,7,6,7,5,5,8,8,8,6,10,8,7.71428571428571,7.66666666666667
124,"1","1",10,10,115,"0",5,2,10,10,2,10,2,2,6,"8","4","east","1",20,6,2,4,4,4,6,6,6,6,10,8,7.71428571428571,7.66666666666667
124,"1","1",10,6,114,"0",10,4,3,4,2,9,3,2,2,"8","4","east","1",20,5,6,8,7,7,7,7,2,6,10,8,7.71428571428571,7.66666666666667
124,"1","1",10,1,117,"0",10,4,8,7,5,9,3,2,1,"8","4","east","1",20,8,7,6,5,5,5,7,8,6,10,8,7.71428571428571,7.66666666666667
124,"1","1",10,7,116,"0",0,4,4,8,2,10,0,3,5,"8","4","east","1",20,5,4,3,2,5,4,7,7,6,10,8,7.71428571428571,7.66666666666667
124,"1","1",10,2,120,"0",2,2,1,4,1,6,0,1,8,"8","4","east","1",20,7,5,6,6,8,7,8,8,6,10,8,7.71428571428571,7.66666666666667
125,"1","1",10,3,113,"1",5,10,9,10,10,10,7,9,2,"4","2","east","4",18,8,8,7,7,7,6,7,5,6,20,9,7.14285714285714,8.33333333333333
125,"1","1",10,5,115,"1",5,10,10,10,10,10,10,10,10,"4","2","east","4",18,10,10,9,10,9,10,10,10,6,20,9,7.14285714285714,8.33333333333333
125,"1","1",10,9,119,"1",5,6,8,8,9,8,6,7,8,"4","2","east","4",18,8,8,6,6,6,7,7,8,6,20,9,7.14285714285714,8.33333333333333
125,"1","1",10,1,114,"0",10,7,5,5,6,5,3,5,4,"4","2","east","4",18,5,8,8,6,7,5,5,7,6,20,9,7.14285714285714,8.33333333333333
125,"1","1",10,10,112,"1",15,7,7,8,8,7,8,8,5,"4","2","east","4",18,9,8,9,9,8,7,8,8,6,20,9,7.14285714285714,8.33333333333333
125,"1","1",10,7,120,"1",2,6,8,8,6,8,5,5,7,"4","2","east","4",18,9,8,7,8,7,7,7,7,6,20,9,7.14285714285714,8.33333333333333
125,"1","1",10,6,117,"1",10,10,10,10,10,10,10,10,9,"4","2","east","4",18,10,5,6,10,10,10,10,9,6,20,9,7.14285714285714,8.33333333333333
126,"1","1",10,4,114,"0",10,5,6,5,5,5,7,6,5,"7","2","east","4",5,6,7,7,6,7,7,6,6,1,10,8,7.14285714285714,8.33333333333333
126,"1","1",10,9,117,"0",10,6,10,9,7,8,6,7,4,"7","2","east","4",5,7,7,7,7,7,8,7,3,1,10,8,7.14285714285714,8.33333333333333
126,"1","1",10,8,115,"0",5,6,10,10,8,10,6,8,8,"7","2","east","4",5,5,7,6,6,6,5,5,5,1,10,8,7.14285714285714,8.33333333333333
126,"1","1",10,7,121,"0",0,8,7,10,7,10,9,9,1,"7","2","east","4",5,4,8,7,6,6,5,5,7,1,10,8,7.14285714285714,8.33333333333333
126,"1","1",10,5,116,"0",0,6,9,10,7,9,4,7,6,"7","2","east","4",5,7,6,8,9,7,7,7,3,1,10,8,7.14285714285714,8.33333333333333
127,"1","1",10,3,121,"0",0,4,4,2,1,1,1,1,1,"5","2","east","6",5,5,8,7,0,5,0,4,7,7,20,8,5.71428571428571,5.33333333333333
127,"1","1",10,2,113,"0",5,9,9,8,10,7,8,9,7,"5","2","east","6",5,5,5,5,5,5,5,5,8,7,20,8,5.71428571428571,5.33333333333333
127,"1","1",10,1,116,"1",0,8,6,6,7,5,6,7,6,"5","2","east","6",5,7,7,7,7,5,5,7,8,7,20,8,5.71428571428571,5.33333333333333
127,"1","1",10,6,120,"0",2,9,4,5,2,2,1,2,7,"5","2","east","6",5,8,5,7,8,5,6,7,10,7,20,8,5.71428571428571,5.33333333333333
127,"1","1",10,10,114,"0",10,2,3,2,2,6,2,2,1,"5","2","east","6",5,5,7,7,2,5,2,3,4,7,20,8,5.71428571428571,5.33333333333333
127,"1","1",10,9,112,"1",15,10,6,7,8,8,8,8,8,"5","2","east","6",5,10,7,9,10,8,10,10,10,7,20,8,5.71428571428571,5.33333333333333
128,"1","1",10,2,114,"1",10,8,6,7,8,7,5,8,8,"5","2","east","5",5,7,9,9,8,8,7,7,8,7,10,8,6.42857142857143,3.66666666666667
128,"1","1",10,4,113,"1",5,6,10,9,8,7,4,6,8,"5","2","east","5",5,7,9,9,8,8,8,7,8,7,10,8,6.42857142857143,3.66666666666667
128,"1","1",10,1,112,"1",15,9,10,8,8,7,9,9,9,"5","2","east","5",5,10,9,8,9,9,7,9,8,7,10,8,6.42857142857143,3.66666666666667
128,"1","1",10,6,115,"1",5,9,10,9,8,8,7,8,8,"5","2","east","5",5,9,7,6,10,8,7,8,9,7,10,8,6.42857142857143,3.66666666666667
128,"1","1",10,10,119,"1",5,5,7,0,0,0,0,5,7,"5","2","east","5",5,9,8,9,7,8,8,8,7,7,10,8,6.42857142857143,3.66666666666667
128,"1","1",10,8,120,"1",2,8,7,8,6,5,2,6,5,"5","2","east","5",5,8,8,10,10,8,7,8,8,7,10,8,6.42857142857143,3.66666666666667
128,"1","1",10,5,121,"0",0,9,10,10,5,7,4,9,1,"5","2","east","5",5,6,9,7,7,8,7,5,8,7,10,8,6.42857142857143,3.66666666666667
129,"1","1",10,2,115,"0",5,6,10,8,8,10,5,6,8,"8","2","east","7",0,8,8,8,7,6,10,7,7,5,10,8,5.85714285714286,6.33333333333333
129,"1","1",10,6,119,"1",5,7,9,9,0,0,6,8,10,"8","2","east","7",0,10,10,10,10,9,0,10,8,5,10,8,5.85714285714286,6.33333333333333
129,"1","1",10,3,117,"0",10,7,7,6,7,9,5,4,1,"8","2","east","7",0,8,9,10,9,5,9,8,8,5,10,8,5.85714285714286,6.33333333333333
129,"1","1",10,4,120,"0",2,5,7,2,2,4,2,4,8,"8","2","east","7",0,9,8,8,10,9,8,8,8,5,10,8,5.85714285714286,6.33333333333333
129,"1","1",10,7,112,"1",15,7,7,6,7,6,7,7,7,"8","2","east","7",0,9,8,9,10,8,8,8,8,5,10,8,5.85714285714286,6.33333333333333
129,"1","1",10,10,113,"0",5,6,9,7,8,7,9,9,8,"8","2","east","7",0,7,8,8,7,7,7,7,7,5,10,8,5.85714285714286,6.33333333333333
129,"1","1",10,1,121,"0",0,7,6,7,8,10,7,7,1,"8","2","east","7",0,7,8,10,6,5,6,7,7,5,10,8,5.85714285714286,6.33333333333333
130,"1","1",10,7,113,"0",5,9,9,8,6,5,5,7,7,"5","4","Asia","10",0,3,3,5,6,1,1,5,2,2,5,6,4.28571428571429,3.66666666666667
130,"1","1",10,6,116,"0",0,10,7,7,7,6,5,8,7,"5","4","Asia","10",0,3,7,2,1,1,1,2,3,2,5,6,4.28571428571429,3.66666666666667
130,"1","1",10,5,114,"0",10,7,8,7,5,6,6,7,6,"5","4","Asia","10",0,1,1,6,2,5,1,3,2,2,5,6,4.28571428571429,3.66666666666667
130,"1","1",10,3,119,"1",5,6,9,8,9,7,0,8,7,"5","4","Asia","10",0,7,6,6,6,6,6,8,3,2,5,6,4.28571428571429,3.66666666666667
130,"1","1",10,9,115,"0",5,6,9,9,9,9,5,6,8,"5","4","Asia","10",0,6,5,5,4,3,2,6,2,2,5,6,4.28571428571429,3.66666666666667
130,"1","1",10,1,120,"1",2,9,9,9,8,10,2,9,5,"5","4","Asia","10",0,9,6,8,6,6,6,9,5,2,5,6,4.28571428571429,3.66666666666667
130,"1","1",10,10,117,"0",10,5,10,8,5,8,4,6,1,"5","4","Asia","10",0,6,6,6,3,8,2,6,2,2,5,6,4.28571428571429,3.66666666666667
131,"1","1",10,7,114,"0",10,5,6,4,5,3,3,5,6,"5","4","east","10",15,5,5,5,5,5,5,5,1,0,15,4,5.85714285714286,5.33333333333333
131,"1","1",10,5,119,"0",5,2,7,6,2,0,1,3,7,"5","4","east","10",15,6,6,6,6,6,6,6,1,0,15,4,5.85714285714286,5.33333333333333
131,"1","1",10,10,121,"0",0,7,10,10,8,10,1,9,1,"5","4","east","10",15,7,5,10,6,7,2,2,5,0,15,4,5.85714285714286,5.33333333333333
131,"1","1",10,6,112,"0",15,2,7,6,2,5,1,2,5,"5","4","east","10",15,5,5,5,5,5,5,5,1,0,15,4,5.85714285714286,5.33333333333333
131,"1","1",10,9,113,"0",5,4,9,8,3,6,2,3,5,"5","4","east","10",15,5,5,5,5,5,5,5,1,0,15,4,5.85714285714286,5.33333333333333
132,"0","1",5,2,138,"0",13.33,8,7,4,6,6,4,8,6,"8","2","west","7",16.6666666666667,8,8,8,8,8,8,8,5,0,15.7915791579158,9,7,7.33333333333333
132,"0","1",5,4,140,"1",16.2816281628163,7,7,7,7,7,7,7,7,"8","2","west","7",16.6666666666667,8,9,9,9,9,8,9,7,0,15.7915791579158,9,7,7.33333333333333
132,"0","1",5,3,139,"0",12.5,8,0,8,8,7,0,8,6,"8","2","west","7",16.6666666666667,5,7,9,5,9,5,5,5,0,15.7915791579158,9,7,7.33333333333333
133,"0","1",5,2,141,"0",18.75,6,10,9,9,6,5,8,8,"5","4","Asia","2",19.15,5,6,5,7,5,6,5,5,2,17.39,6,7.85714285714286,7.33333333333333
133,"0","1",5,3,138,"0",13.33,3,8,8,9,8,1,1,1,"5","4","Asia","2",19.15,7,6,8,7,8,6,6,5,2,17.39,6,7.85714285714286,7.33333333333333
133,"0","1",5,4,139,"0",12.5,6,8,10,6,8,0,6,7,"5","4","Asia","2",19.15,6,5,5,6,6,7,7,7,2,17.39,6,7.85714285714286,7.33333333333333
133,"0","1",5,1,137,"0",19.57,6,10,10,6,7,5,7,6,"5","4","Asia","2",19.15,7,7,7,8,6,8,7,7,2,17.39,6,7.85714285714286,7.33333333333333
133,"0","1",5,5,140,"0",16.2816281628163,5,9,8,6,8,6,6,6,"5","4","Asia","2",19.15,8,7,7,8,8,7,7,6,2,17.39,6,7.85714285714286,7.33333333333333
134,"0","1",5,4,138,"0",13.33,3,8,8,2,7,1,1,8,"10","2","east","2",15.5584441555844,7,8,9,8,7,8,7,5,1,18,7,6.57142857142857,8.33333333333333
134,"0","1",5,2,137,"1",19.57,9,9,9,8,8,7,9,6,"10","2","east","2",15.5584441555844,8,9,7,9,10,8,9,6,1,18,7,6.57142857142857,8.33333333333333
134,"0","1",5,5,139,"0",12.5,7,9,9,7,6,0,7,6,"10","2","east","2",15.5584441555844,7,7,8,5,8,5,6,6,1,18,7,6.57142857142857,8.33333333333333
134,"0","1",5,1,140,"0",16.2816281628163,6.5,8,7.5,7,7,0,6.5,7,"10","2","east","2",15.5584441555844,8,9,9,9,10,7,8,9,1,18,7,6.57142857142857,8.33333333333333
134,"0","1",5,3,141,"0",18.75,7,8,8,7,6,5,7,7,"10","2","east","2",15.5584441555844,6,5,6,5,6,4,5,2,1,18,7,6.57142857142857,8.33333333333333
135,"0","1",5,5,141,"1",18.75,8,9,8,8,6,5,8,8,"3","2","EU","2",13.6386361363864,7,0,0,8,8,0,6,5,2,13.3313331333133,8,7,8.33333333333333
135,"0","1",5,4,137,"0",19.57,7,8,8,7,7,6,7,6,"3","2","EU","2",13.6386361363864,8,5,0,0,0,5,6,6,2,13.3313331333133,8,7,8.33333333333333
135,"0","1",5,3,140,"1",16.2816281628163,6.5,8,8,7,7,7,7,7,"3","2","EU","2",13.6386361363864,8,8,8,8,0,0,8,7,2,13.3313331333133,8,7,8.33333333333333
135,"0","1",5,1,138,"0",13.33,4,6,6,1,7,1,1,8,"3","2","EU","2",13.6386361363864,8,8,8,0,0,2,7,6,2,13.3313331333133,8,7,8.33333333333333
137,"1","1",5,5,132,"0",16.6666666666667,7,9,7,9,6,9,8,7,"8","4","east","8",19.57,8,8,9,8,9,7,7,6,2,19.57,7,6.85714285714286,3.66666666666667
137,"1","1",5,2,134,"1",15.5584441555844,8,9,7,9,10,8,9,6,"8","4","east","8",19.57,9,9,9,8,8,7,9,6,2,19.57,7,6.85714285714286,3.66666666666667
137,"1","1",5,4,135,"0",13.6386361363864,8,5,0,0,0,5,6,6,"8","4","east","8",19.57,7,8,8,7,7,6,7,6,2,19.57,7,6.85714285714286,3.66666666666667
137,"1","1",5,1,133,"0",19.15,7,7,7,8,6,8,7,7,"8","4","east","8",19.57,6,10,10,6,7,5,7,6,2,19.57,7,6.85714285714286,3.66666666666667
138,"1","1",5,2,132,"0",16.6666666666667,8,8,8,8,8,8,8,5,"8","2","east","7",13.33,8,7,4,6,6,4,8,6,3,10.8689131086891,8,6,5.66666666666667
138,"1","1",5,3,133,"0",19.15,7,6,8,7,8,6,6,5,"8","2","east","7",13.33,3,8,8,9,8,1,1,1,3,10.8689131086891,8,6,5.66666666666667
138,"1","1",5,1,135,"0",13.6386361363864,8,8,8,0,0,2,7,6,"8","2","east","7",13.33,4,6,6,1,7,1,1,8,3,10.8689131086891,8,6,5.66666666666667
138,"1","1",5,4,134,"0",15.5584441555844,7,8,9,8,7,8,7,5,"8","2","east","7",13.33,3,8,8,2,7,1,1,8,3,10.8689131086891,8,6,5.66666666666667
139,"1","1",5,2,135,"0",13.6386361363864,7,8,0,8,4,6,6,5,"5","4","Asia","2",12.5,6,0,0,6,5,0,6,7,2,11.9,8,8.14285714285714,9
139,"1","1",5,4,133,"0",19.15,6,5,5,6,6,7,7,7,"5","4","Asia","2",12.5,6,8,10,6,8,0,6,7,2,11.9,8,8.14285714285714,9
139,"1","1",5,3,132,"0",16.6666666666667,5,7,9,5,9,5,5,5,"5","4","Asia","2",12.5,8,0,8,8,7,0,8,6,2,11.9,8,8.14285714285714,9
140,"1","1",5,1,134,"0",15.5584441555844,8,9,9,9,10,7,8,9,"8","2","EU","7",16.2816281628163,6.5,8,7.5,7,7,0,6.5,7,2,15.3815381538154,7,5,5.66666666666667
140,"1","1",5,4,132,"1",16.6666666666667,8,9,9,9,9,8,9,7,"8","2","EU","7",16.2816281628163,7,7,7,7,7,7,7,7,2,15.3815381538154,7,5,5.66666666666667
140,"1","1",5,5,133,"0",19.15,8,7,7,8,8,7,7,6,"8","2","EU","7",16.2816281628163,5,9,8,6,8,6,6,6,2,15.3815381538154,7,5,5.66666666666667
141,"1","1",5,5,135,"1",13.6386361363864,7,0,0,8,8,0,6,5,"8","3","South America","7",18.75,8,9,8,8,6,5,8,8,2,17.02,7,7.57142857142857,4.66666666666667
141,"1","1",5,3,134,"0",15.5584441555844,6,5,6,5,6,4,5,2,"8","3","South America","7",18.75,7,8,8,7,6,5,7,7,2,17.02,7,7.57142857142857,4.66666666666667
141,"1","1",5,2,133,"0",19.15,5,6,5,7,5,6,5,5,"8","3","South America","7",18.75,6,10,9,9,6,5,8,8,2,17.02,7,7.57142857142857,4.66666666666667
142,"0","2",16,6,164,"0",15.3815381538154,8,7,9,7,0,0,6,3,"13","2","west","2",9.51904809519048,8,9,10,8,5,6,7,6,3,12.2387761223878,8,6.14285714285714,5.66666666666667
142,"0","2",16,4,170,"0",11.6311631163116,7,7,7,7,5,7,7,6,"13","2","west","2",9.51904809519048,4,7,7,9,8,7,9,10,3,12.2387761223878,8,6.14285714285714,5.66666666666667
142,"0","2",16,12,162,"0",19.5680431956804,6,7,7,6,6,5,5,5,"13","2","west","2",9.51904809519048,8,10,9,8,8,5,8,6,3,12.2387761223878,8,6.14285714285714,5.66666666666667
142,"0","2",16,9,171,"1",10.8678264347131,7,8,9,9,8,7,7,7,"13","2","west","2",9.51904809519048,4,10,9,5,6,2,7,10,3,12.2387761223878,8,6.14285714285714,5.66666666666667
142,"0","2",16,13,172,"1",6.66933306669333,8,7,6,7,7,6,6,6,"13","2","west","2",9.51904809519048,8,7,8,8,8,8,8,8,3,12.2387761223878,8,6.14285714285714,5.66666666666667
142,"0","2",16,3,161,"0",8.33,8,7,8,7,6,4,7,6,"13","2","west","2",9.51904809519048,10,10,9,8,8,7,9,8,3,12.2387761223878,8,6.14285714285714,5.66666666666667
142,"0","2",16,2,159,"1",11.3622724544909,7,7,7,6,0,4,7,5,"13","2","west","2",9.51904809519048,5,10,9,8,7,5,9,9,3,12.2387761223878,8,6.14285714285714,5.66666666666667
142,"0","2",16,1,158,"0",14.2885711428857,10,8,8,7,7,5,9,5,"13","2","west","2",9.51904809519048,4,5,6,4,6,4,4,9,3,12.2387761223878,8,6.14285714285714,5.66666666666667
142,"0","2",16,8,166,"0",2.78,4,4,8,4,0,0,5,2,"13","2","west","2",9.51904809519048,8,6,6,8,9,5,5,5,3,12.2387761223878,8,6.14285714285714,5.66666666666667
142,"0","2",16,5,169,"1",13.3286671332867,8,8,9,8,7,8,8,7,"13","2","west","2",9.51904809519048,10,10,10,10,10,10,10,9,3,12.2387761223878,8,6.14285714285714,5.66666666666667
142,"0","2",16,11,168,"1",17.7782221777822,8,8,7,7,7,8,8,9,"13","2","west","2",9.51904809519048,6,9,9,10,9,10,10,10,3,12.2387761223878,8,6.14285714285714,5.66666666666667
142,"0","2",16,14,165,"0",18.75,8,8,9,7,8,6,6,3,"13","2","west","2",9.51904809519048,6,8,7,6,5,7,7,2,3,12.2387761223878,8,6.14285714285714,5.66666666666667
