"iid","gender","condtn","round","order","pid","match","int_corr","samerace","age_o","race_o","pf_o_att","pf_o_sin","pf_o_int","pf_o_fun","pf_o_amb","pf_o_sha","dec_o","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","like_o","prob_o","met_o","age","field_cd","race","imprace","imprelig","from","goal","date","go_out","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","exphappy","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr3_1","sinc3_1","fun3_1","intel3_1","amb3_1","dec","attr","sinc","intel","fun","amb","shar","like","prob","met","match_es","satis_2","length","numdat_2","attr1_2","sinc1_2","intel1_2","fun1_2","amb1_2","shar1_2","attr3_2","sinc3_2","intel3_2","fun3_2","amb3_2","total"
92,0,2,18,16,102,0,0.12,1,32,2,30,10,30,20,10,0,1,7,8,8,6,8,7,7,7,2,29,9,2,1,2,"San Francisco",5,6,1,7,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,5,10,20,20,20,20,10,9,10,9,9,9,0,4,8,9,7,8,6,7,5,2,3,6,1,2,20,20,15,20,10,15,7,9,9,9,8,44
92,0,2,18,15,106,0,0.06,0,22,3,10,20,35,10,5,20,0,6,10,4,4,6,0,2,1,2,29,9,2,1,2,"San Francisco",5,6,1,7,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,5,10,20,20,20,20,10,9,10,9,9,9,0,7,8,8,8,8,7,7,6,2,3,6,1,2,20,20,15,20,10,15,7,9,9,9,8,30
92,0,2,18,6,107,1,0.8,1,21,2,19,24,21,23,5,8,1,9,9,9,9,9,8,8,6,2,29,9,2,1,2,"San Francisco",5,6,1,7,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,5,10,20,20,20,20,10,9,10,9,9,9,1,8,9,9,10,9,9,8,8,2,3,6,1,2,20,20,15,20,10,15,7,9,9,9,8,53
92,0,2,18,12,101,0,0.16,0,22,4,40,8,10,12,10,20,1,9,8,8,7,0,0,8,5,2,29,9,2,1,2,"San Francisco",5,6,1,7,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,5,10,20,20,20,20,10,9,10,9,9,9,0,6,9,10,8,9,8,7,9,2,3,6,1,2,20,20,15,20,10,15,7,9,9,9,8,32
92,0,2,18,17,97,1,0.17,1,29,2,50,7,20,23,0,0,1,8,7,8,6,8,9,6,5,2,29,9,2,1,2,"San Francisco",5,6,1,7,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,5,10,20,20,20,20,10,9,10,9,9,9,1,10,10,10,8,9,10,9,8,2,3,6,1,2,20,20,15,20,10,15,7,9,9,9,8,46
93,0,2,18,11,108,0,0.09,1,24,2,10,20,35,20,0,15,1,8,8,7,7,6,4,7,4,2,29,5,2,2,2,"England",1,5,1,2,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,6,14,20,18,24,18,6,8,8,8,8,7,0,7,7,7,7,7,6,7,4,2,NA,6,1,2,17,17,11,28,10,17,7,7,7,8,6,40
93,0,2,18,16,106,0,0.37,0,22,3,10,20,35,10,5,20,1,9,10,10,8,8,8,10,6,2,29,5,2,2,2,"England",1,5,1,2,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,6,14,20,18,24,18,6,8,8,8,8,7,0,7,7,7,7,7,7,7,6,2,NA,6,1,2,17,17,11,28,10,17,7,7,7,8,6,53
93,0,2,18,14,103,0,-0.06,1,26,2,40,5,20,10,10,15,0,6,7,7,8,7,6,7,5,2,29,5,2,2,2,"England",1,5,1,2,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,6,14,20,18,24,18,6,8,8,8,8,7,1,7,7,7,7,7,7,7,6,2,NA,6,1,2,17,17,11,28,10,17,7,7,7,8,6,41
93,0,2,18,6,95,1,-0.57,1,26,2,18,18,18,19,13,14,1,5,7,7,8,5,6,6,5,2,29,5,2,2,2,"England",1,5,1,2,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,6,14,20,18,24,18,6,8,8,8,8,7,1,7,8,7,7,7,7,8,6,2,NA,6,1,2,17,17,11,28,10,17,7,7,7,8,6,38
93,0,2,18,2,110,0,0.31,1,28,2,20,20,15,15,5,25,0,5,7,8,7,8,8,5,6,2,29,5,2,2,2,"England",1,5,1,2,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,6,14,20,18,24,18,6,8,8,8,8,7,0,7,7,7,6,6,6,7,6,2,NA,6,1,2,17,17,11,28,10,17,7,7,7,8,6,43
93,0,2,18,9,98,0,-0.16,1,39,2,40,20,15,20,0,5,1,10,10,10,0,0,0,10,3,2,29,5,2,2,2,"England",1,5,1,2,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,6,14,20,18,24,18,6,8,8,8,8,7,0,6,6,6,6,6,5,6,4,2,NA,6,1,2,17,17,11,28,10,17,7,7,7,8,6,30
93,0,2,18,17,102,0,-0.15,1,32,2,30,10,30,20,10,0,1,7,7,7,6,6,5,6,6,2,29,5,2,2,2,"England",1,5,1,2,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,6,14,20,18,24,18,6,8,8,8,8,7,0,6,7,7,6,7,6,6.5,6,2,NA,6,1,2,17,17,11,28,10,17,7,7,7,8,6,38
93,0,2,18,12,96,0,0.55,0,26,3,10,20,20,22,6,22,1,7,8,8,8,0,0,7,7,2,29,5,2,2,2,"England",1,5,1,2,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,6,14,20,18,24,18,6,8,8,8,8,7,0,7,7,7,6,6,6,6,4,2,NA,6,1,2,17,17,11,28,10,17,7,7,7,8,6,31
93,0,2,18,10,100,1,0.17,0,30,6,20,25,25,15,5,10,1,8,9,10,10,8,7,8,6,2,29,5,2,2,2,"England",1,5,1,2,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,6,14,20,18,24,18,6,8,8,8,8,7,1,7,7,7,7,7,7,7.5,6,2,NA,6,1,2,17,17,11,28,10,17,7,7,7,8,6,52
93,0,2,18,5,104,1,0.45,1,27,2,20,15,25,15,20,5,1,7,8,6,8,6,6,7,5,2,29,5,2,2,2,"England",1,5,1,2,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,6,14,20,18,24,18,6,8,8,8,8,7,1,8,8,7,8,8,8,8,6,2,NA,6,1,2,17,17,11,28,10,17,7,7,7,8,6,41
93,0,2,18,3,109,0,0.34,0,25,4,15,10,30,10,5,30,1,7,10,8,7,7,3,8,5,2,29,5,2,2,2,"England",1,5,1,2,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,6,14,20,18,24,18,6,8,8,8,8,7,0,7,7,7,6,7,6,7,6,2,NA,6,1,2,17,17,11,28,10,17,7,7,7,8,6,42
93,0,2,18,15,99,0,0.37,1,28,2,30,30,20,10,10,0,0,5,5,7,5,9,7,8,9,2,29,5,2,2,2,"England",1,5,1,2,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,6,14,20,18,24,18,6,8,8,8,8,7,1,7,6,7,7,7,6,7,NA,2,NA,6,1,2,17,17,11,28,10,17,7,7,7,8,6,38
93,0,2,18,1,111,0,-0.03,0,27,4,20,20,20,20,10,10,0,5,7,7,5,5,5,4,4,2,29,5,2,2,2,"England",1,5,1,2,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,6,14,20,18,24,18,6,8,8,8,8,7,1,7,7,7,7,7,7,7,7,2,NA,6,1,2,17,17,11,28,10,17,7,7,7,8,6,34
93,0,2,18,13,101,0,0.05,0,22,4,40,8,10,12,10,20,1,9,8,8,8,0,7,9,6,2,29,5,2,2,2,"England",1,5,1,2,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,6,14,20,18,24,18,6,8,8,8,8,7,0,7,6,7,6,7,6,6.5,6,2,NA,6,1,2,17,17,11,28,10,17,7,7,7,8,6,40
93,0,2,18,8,105,0,-0.36,0,25,1,30,15,20,20,0,5,1,8,7,8,7,6,5,7,4,2,29,5,2,2,2,"England",1,5,1,2,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,6,14,20,18,24,18,6,8,8,8,8,7,0,7,7,7,7,7,6,7,6,2,NA,6,1,2,17,17,11,28,10,17,7,7,7,8,6,41
94,1,2,18,14,77,1,0.56,0,22,2,15,20,20,20,15,10,1,4,7,8,10,7,7,8,4,2,28,8,4,6,8,"Bangladesh",2,6,3,7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,20,20,20,10,10,20,6,9,9,9,7,1,8,8,7,7,7,5,7,7,2,4,7,1,2,20,20,20,10,20,10,7,9,8,10,9,43
94,1,2,18,8,90,0,0.37,1,23,4,15,21,18,18,10,18,0,0,5,5,0,9,0,2,0,2,28,8,4,6,8,"Bangladesh",2,6,3,7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,20,20,20,10,10,20,6,9,9,9,7,0,5,6,9,3,3,3,3,3,2,4,7,1,2,20,20,20,10,20,10,7,9,8,10,9,19
94,1,2,18,7,89,0,0.18,0,27,2,25,15,20,20,20,0,0,6,9,8,5,7,6,6,5,2,28,8,4,6,8,"Bangladesh",2,6,3,7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,20,20,20,10,10,20,6,9,9,9,7,0,5,5,5,5,5,5,5,5,1,4,7,1,2,20,20,20,10,20,10,7,9,8,10,9,41
94,1,2,18,3,92,0,0.64,0,29,2,10,20,20,20,20,10,0,4,3,9,3,8,5,3,3,2,28,8,4,6,8,"Bangladesh",2,6,3,7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,20,20,20,10,10,20,6,9,9,9,7,0,9,8,8,6,7,7,6,5,2,4,7,1,2,20,20,20,10,20,10,7,9,8,10,9,32
94,1,2,18,15,91,0,0.57,0,25,6,15,3,50,20,2,10,0,5,7,7,7,8,0,5,3,2,28,8,4,6,8,"Bangladesh",2,6,3,7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,20,20,20,10,10,20,6,9,9,9,7,1,9,8,8,8,8,5,7,5,2,4,7,1,2,20,20,20,10,20,10,7,9,8,10,9,34
94,1,2,18,6,85,0,0.3,0,30,2,20,25,15,15,15,10,0,4,1,4,1,10,1,1,3,2,28,8,4,6,8,"Bangladesh",2,6,3,7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,20,20,20,10,10,20,6,9,9,9,7,0,7,7,7,7,7,5,5,5,2,4,7,1,2,20,20,20,10,20,10,7,9,8,10,9,21
94,1,2,18,16,83,0,0.54,0,35,3,10,32,20,12,11,15,0,4,6,7,6,9,8,5,3,2,28,8,4,6,8,"Bangladesh",2,6,3,7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,20,20,20,10,10,20,6,9,9,9,7,1,7,7,7,7,7,5,6,5,2,4,7,1,2,20,20,20,10,20,10,7,9,8,10,9,40
94,1,2,18,12,88,0,0.73,0,23,2,15,15,20,15,20,15,0,1,2,10,1,10,4,2,2,2,28,8,4,6,8,"Bangladesh",2,6,3,7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,20,20,20,10,10,20,6,9,9,9,7,0,7,6,6,6,6,5,5,5,2,4,7,1,2,20,20,20,10,20,10,7,9,8,10,9,28
94,1,2,18,4,93,0,0.27,0,29,2,14,20,18,24,18,6,0,6,6,7,7,8,6,7,5,2,28,8,4,6,8,"Bangladesh",2,6,3,7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,20,20,20,10,10,20,6,9,9,9,7,1,7,9,9,8,6,7,7,5,2,4,7,1,2,20,20,20,10,20,10,7,9,8,10,9,40
94,1,2,18,2,78,0,0.69,0,23,3,10,25,20,10,20,15,0,4,2,9,2,10,2,5,1,2,28,8,4,6,8,"Bangladesh",2,6,3,7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,20,20,20,10,10,20,6,9,9,9,7,0,7,5,6,6,5,3,5,3,2,4,7,1,2,20,20,20,10,20,10,7,9,8,10,9,29
94,1,2,18,5,81,0,0.6,0,28,2,10,10,20,20,20,20,0,2,10,10,8,10,6,8,8,2,28,8,4,6,8,"Bangladesh",2,6,3,7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,20,20,20,10,10,20,6,9,9,9,7,1,9,8,8,8,8,6,8,6,2,4,7,1,2,20,20,20,10,20,10,7,9,8,10,9,46
95,1,2,18,2,80,0,0.31,0,27,4,10,20,20,10,20,20,0,7,9,9,8,9,8,8,8,2,26,8,2,7,5,"Long Island",1,5,2,7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,18,18,18,19,13,14,7,9,8,10,7,0,5,8,7,5,6,4,5,3,2,2,5,1,2,18,15,18,20,12,17,8,9,10,8,7,50
95,1,2,18,14,88,0,0.3,1,23,2,15,15,20,15,20,15,0,2,10,10,2,10,5,4,8,2,26,8,2,7,5,"Long Island",1,5,2,7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,18,18,18,19,13,14,7,9,8,10,7,1,6,7,7,7,7,6,7,6,2,2,5,1,2,18,15,18,20,12,17,8,9,10,8,7,39
95,1,2,18,4,78,0,-0.16,0,23,3,10,25,20,10,20,15,0,2,4,9,4,9,6,5,1,2,26,8,2,7,5,"Long Island",1,5,2,7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,18,18,18,19,13,14,7,9,8,10,7,0,5,6,7,4,4,6,4,3,2,2,5,1,2,18,15,18,20,12,17,8,9,10,8,7,34
95,1,2,18,10,90,0,0.32,0,23,4,15,21,18,18,10,18,1,8,8,7,8,6,4,8,3,2,26,8,2,7,5,"Long Island",1,5,2,7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,18,18,18,19,13,14,7,9,8,10,7,0,3,8,5,4,5,4,3,2,2,2,5,1,2,18,15,18,20,12,17,8,9,10,8,7,41
95,1,2,18,8,85,0,-0.37,1,30,2,20,25,15,15,15,10,0,5,6,7,5,6,2,4,5,2,26,8,2,7,5,"Long Island",1,5,2,7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,18,18,18,19,13,14,7,9,8,10,7,0,5,7,6,6,5,6,5,3,2,2,5,1,2,18,15,18,20,12,17,8,9,10,8,7,31
95,1,2,18,16,77,0,-0.2,1,22,2,15,20,20,20,15,10,0,4,6,6,6,5,7,4,6,2,26,8,2,7,5,"Long Island",1,5,2,7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,18,18,18,19,13,14,7,9,8,10,7,0,4,6,5,6,5,5,4,4,2,2,5,1,2,18,15,18,20,12,17,8,9,10,8,7,34
95,1,2,18,18,83,0,0.03,0,35,3,10,32,20,12,11,15,0,5,6,8,7,8,8,6,4,2,26,8,2,7,5,"Long Island",1,5,2,7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,18,18,18,19,13,14,7,9,8,10,7,1,7,7,8,6,7,5,6,5,2,2,5,1,2,18,15,18,20,12,17,8,9,10,8,7,42
95,1,2,18,12,82,0,-0.25,0,25,6,20,20,20,20,10,10,0,4,8,7,5,7,4,6,7,2,26,8,2,7,5,"Long Island",1,5,2,7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,18,18,18,19,13,14,7,9,8,10,7,0,4,6,5,6,5,4,4,6,2,2,5,1,2,18,15,18,20,12,17,8,9,10,8,7,35
95,1,2,18,1,84,0,-0.03,0,32,3,30,30,30,5,0,5,0,5,8,7,5,5,4,6,6,2,26,8,2,7,5,"Long Island",1,5,2,7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,18,18,18,19,13,14,7,9,8,10,7,0,5,7,6,6,6,4,5,4,2,2,5,1,2,18,15,18,20,12,17,8,9,10,8,7,34
95,1,2,18,6,93,1,-0.57,1,29,2,14,20,18,24,18,6,1,7,8,7,7,7,7,8,6,2,26,8,2,7,5,"Long Island",1,5,2,7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,18,18,18,19,13,14,7,9,8,10,7,1,5,7,7,8,5,6,6,5,2,2,5,1,2,18,15,18,20,12,17,8,9,10,8,7,43
95,1,2,18,5,92,0,-0.23,1,29,2,10,20,20,20,20,10,0,4,8,9,4,8,3,4,5,2,26,8,2,7,5,"Long Island",1,5,2,7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,18,18,18,19,13,14,7,9,8,10,7,1,6,6,7,7,4,5,6,4,2,2,5,1,2,18,15,18,20,12,17,8,9,10,8,7,36
95,1,2,18,7,81,0,-0.21,1,28,2,10,10,20,20,20,20,0,3,7,7,5,7,6,6,8,2,26,8,2,7,5,"Long Island",1,5,2,7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,18,18,18,19,13,14,7,9,8,10,7,1,6,6,6,8,6,7,6,5,2,2,5,1,2,18,15,18,20,12,17,8,9,10,8,7,35
95,1,2,18,15,87,0,0.21,1,23,2,15,15,20,15,15,20,0,2,2,2,2,2,1,1,5,2,26,8,2,7,5,"Long Island",1,5,2,7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,18,18,18,19,13,14,7,9,8,10,7,0,6,7,6,6,6,6,6,4,2,2,5,1,2,18,15,18,20,12,17,8,9,10,8,7,11
95,1,2,18,11,76,0,-0.18,1,34,2,10,10,30,20,10,20,0,4,5,5,4,6,0,2,2,2,26,8,2,7,5,"Long Island",1,5,2,7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,18,18,18,19,13,14,7,9,8,10,7,0,6,6,7,8,4,6,5,4,2,2,5,1,2,18,15,18,20,12,17,8,9,10,8,7,24
95,1,2,18,3,79,0,-0.04,0,26,4,10,20,15,20,20,15,0,5,6,6,5,5,4,5,5,2,26,8,2,7,5,"Long Island",1,5,2,7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,18,18,18,19,13,14,7,9,8,10,7,0,4,7,7,6,5,5,5,3,2,2,5,1,2,18,15,18,20,12,17,8,9,10,8,7,31
95,1,2,18,13,86,0,0.3,1,22,2,15,20,20,20,5,20,0,6,8,6,7,7,6,6,6,2,26,8,2,7,5,"Long Island",1,5,2,7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,18,18,18,19,13,14,7,9,8,10,7,1,8,8,8,9,6,9,9,8,2,2,5,1,2,18,15,18,20,12,17,8,9,10,8,7,40
95,1,2,18,9,89,0,-0.31,1,27,2,25,15,20,20,20,0,0,6,9,8,7,7,6,6,5,2,26,8,2,7,5,"Long Island",1,5,2,7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,18,18,18,19,13,14,7,9,8,10,7,0,3,5,6,4,6,3,2,1,2,2,5,1,2,18,15,18,20,12,17,8,9,10,8,7,43
96,1,2,18,3,87,0,0.16,0,23,2,15,15,20,15,15,20,0,3,6,6,5,7,4,1,7,2,26,5,3,3,6,"Argentina",1,7,1,2,5,8,7,10,10,8,10,6,8,8,3,8,9,8,7,7,3,7,10,20,20,22,6,22,7,9,9,9,9,0,7,6,6,7,NA,NA,7,5,2,4,7,1,2,15,20,15,20,15,15,7,9,9,7,9,31
96,1,2,18,16,90,0,0.13,0,23,4,15,21,18,18,10,18,0,5,5,6,5,6,7,6,0,2,26,5,3,3,6,"Argentina",1,7,1,2,5,8,7,10,10,8,10,6,8,8,3,8,9,8,7,7,3,7,10,20,20,22,6,22,7,9,9,9,9,0,6,8,7,6,6,NA,6,7,2,4,7,1,2,15,20,15,20,15,15,7,9,9,7,9,34
96,1,2,18,10,78,0,0.55,1,23,3,10,25,20,10,20,15,0,2,5,9,2,9,2,7,2,2,26,5,3,3,6,"Argentina",1,7,1,2,5,8,7,10,10,8,10,6,8,8,3,8,9,8,7,7,3,7,10,20,20,22,6,22,7,9,9,9,9,0,6,6,6,6,6,NA,6,6,2,4,7,1,2,15,20,15,20,15,15,7,9,9,7,9,29
96,1,2,18,14,85,0,0.71,0,30,2,20,25,15,15,15,10,0,5,5,6,6,6,2,3,3,2,26,5,3,3,6,"Argentina",1,7,1,2,5,8,7,10,10,8,10,6,8,8,3,8,9,8,7,7,3,7,10,20,20,22,6,22,7,9,9,9,9,1,7,7,7,7,NA,NA,8,6,2,4,7,1,2,15,20,15,20,15,15,7,9,9,7,9,30
96,1,2,18,15,89,0,0.64,0,27,2,25,15,20,20,20,0,0,6,10,9,7,8,6,8,5,2,26,5,3,3,6,"Argentina",1,7,1,2,5,8,7,10,10,8,10,6,8,8,3,8,9,8,7,7,3,7,10,20,20,22,6,22,7,9,9,9,9,1,6,7,7,7,7,NA,7,7,2,4,7,1,2,15,20,15,20,15,15,7,9,9,7,9,46
96,1,2,18,4,77,0,0.28,0,22,2,15,20,20,20,15,10,0,4,6,7,4,6,2,4,1,2,26,5,3,3,6,"Argentina",1,7,1,2,5,8,7,10,10,8,10,6,8,8,3,8,9,8,7,7,3,7,10,20,20,22,6,22,7,9,9,9,9,0,7,7,7,6,NA,NA,7,5,2,4,7,1,2,15,20,15,20,15,15,7,9,9,7,9,29
96,1,2,18,8,80,0,-0.36,0,27,4,10,20,20,10,20,20,0,6,7,8,7,8,7,7,8,2,26,5,3,3,6,"Argentina",1,7,1,2,5,8,7,10,10,8,10,6,8,8,3,8,9,8,7,7,3,7,10,20,20,22,6,22,7,9,9,9,9,0,6,7,7,6,NA,NA,6,7,NA,4,7,1,2,15,20,15,20,15,15,7,9,9,7,9,43
96,1,2,18,7,84,0,0.44,1,32,3,30,30,30,5,0,5,0,5,8,8,6,6,5,6,4,2,26,5,3,3,6,"Argentina",1,7,1,2,5,8,7,10,10,8,10,6,8,8,3,8,9,8,7,7,3,7,10,20,20,22,6,22,7,9,9,9,9,1,7,7,8,8,8,8,8,7,2,4,7,1,2,15,20,15,20,15,15,7,9,9,7,9,38
96,1,2,18,12,93,0,0.55,0,29,2,14,20,18,24,18,6,0,7,7,7,6,6,6,6,4,2,26,5,3,3,6,"Argentina",1,7,1,2,5,8,7,10,10,8,10,6,8,8,3,8,9,8,7,7,3,7,10,20,20,22,6,22,7,9,9,9,9,1,7,8,8,8,NA,NA,7,7,2,4,7,1,2,15,20,15,20,15,15,7,9,9,7,9,39
96,1,2,18,1,86,0,0.11,0,22,2,15,20,20,20,5,20,0,6,7,7,4,0,0,5,5,2,26,5,3,3,6,"Argentina",1,7,1,2,5,8,7,10,10,8,10,6,8,8,3,8,9,8,7,7,3,7,10,20,20,22,6,22,7,9,9,9,9,1,8,8,9,8,NA,8,9,7,2,4,7,1,2,15,20,15,20,15,15,7,9,9,7,9,24
96,1,2,18,11,92,0,0.56,0,29,2,10,20,20,20,20,10,0,3,9,10,6,9,5,6,7,2,26,5,3,3,6,"Argentina",1,7,1,2,5,8,7,10,10,8,10,6,8,8,3,8,9,8,7,7,3,7,10,20,20,22,6,22,7,9,9,9,9,0,7,7,7,6,NA,5,6,6,2,4,7,1,2,15,20,15,20,15,15,7,9,9,7,9,42
96,1,2,18,6,83,0,0.32,1,35,3,10,32,20,12,11,15,0,4,8,8,5,7,6,5,2,2,26,5,3,3,6,"Argentina",1,7,1,2,5,8,7,10,10,8,10,6,8,8,3,8,9,8,7,7,3,7,10,20,20,22,6,22,7,9,9,9,9,0,7,7,7,6,6,NA,7,6,2,4,7,1,2,15,20,15,20,15,15,7,9,9,7,9,38
96,1,2,18,5,91,0,0.28,0,25,6,15,3,50,20,2,10,0,4,6,6,6,6,5,5,2,2,26,5,3,3,6,"Argentina",1,7,1,2,5,8,7,10,10,8,10,6,8,8,3,8,9,8,7,7,3,7,10,20,20,22,6,22,7,9,9,9,9,1,8,8,8,8,8,7,8,7,2,4,7,1,2,15,20,15,20,15,15,7,9,9,7,9,33
96,1,2,18,18,82,0,0.56,0,25,6,20,20,20,20,10,10,0,5,10,8,8,9,7,8,8,2,26,5,3,3,6,"Argentina",1,7,1,2,5,8,7,10,10,8,10,6,8,8,3,8,9,8,7,7,3,7,10,20,20,22,6,22,7,9,9,9,9,1,7,8,8,8,NA,NA,8,8,2,4,7,1,2,15,20,15,20,15,15,7,9,9,7,9,47
97,1,2,18,10,77,1,-0.05,1,22,2,15,20,20,20,15,10,1,6,5,6,7,6,7,6,4,2,29,10,2,4,1,"Brooklyn, NY",2,5,2,2,6,8,8,3,3,3,6,1,5,8,3,2,7,3,7,3,5,5,50,7,20,23,0,0,7,5,7,6,6,1,6,9,9,9,6,6,6,4,2,NA,5,3,3,55,8,14,13,0,10,7,5,6,7,5,37
97,1,2,18,13,84,0,0.14,0,32,3,30,30,30,5,0,5,0,4,6,7,4,7,3,4,3,2,29,10,2,4,1,"Brooklyn, NY",2,5,2,2,6,8,8,3,3,3,6,1,5,8,3,2,7,3,7,3,5,5,50,7,20,23,0,0,7,5,7,6,6,1,7,7,7,7,6,6,7,5,2,NA,5,3,3,55,8,14,13,0,10,7,5,6,7,5,31
97,1,2,18,4,90,0,0.38,0,23,4,15,21,18,18,10,18,1,7,6,8,7,7,5,7,3,2,29,10,2,4,1,"Brooklyn, NY",2,5,2,2,6,8,8,3,3,3,6,1,5,8,3,2,7,3,7,3,5,5,50,7,20,23,0,0,7,5,7,6,6,0,3,7,8,4,9,5,4,5,2,NA,5,3,3,55,8,14,13,0,10,7,5,6,7,5,40
97,1,2,18,7,86,1,-0.07,1,22,2,15,20,20,20,5,20,1,7,7,7,7,7,6,7,5,2,29,10,2,4,1,"Brooklyn, NY",2,5,2,2,6,8,8,3,3,3,6,1,5,8,3,2,7,3,7,3,5,5,50,7,20,23,0,0,7,5,7,6,6,1,8,8,8,8,8,7,7,7,2,NA,5,3,3,55,8,14,13,0,10,7,5,6,7,5,41
97,1,2,18,11,91,1,-0.2,0,25,6,15,3,50,20,2,10,1,6,7,8,6,7,0,6,2,2,29,10,2,4,1,"Brooklyn, NY",2,5,2,2,6,8,8,3,3,3,6,1,5,8,3,2,7,3,7,3,5,5,50,7,20,23,0,0,7,5,7,6,6,1,8,8,8,8,9,6,8,5,2,NA,5,3,3,55,8,14,13,0,10,7,5,6,7,5,34
97,1,2,18,15,79,0,-0.27,0,26,4,10,20,15,20,20,15,1,7,7,7,7,7,7,7,5,2,29,10,2,4,1,"Brooklyn, NY",2,5,2,2,6,8,8,3,3,3,6,1,5,8,3,2,7,3,7,3,5,5,50,7,20,23,0,0,7,5,7,6,6,0,5,7,8,6,7,7,6,6,2,NA,5,3,3,55,8,14,13,0,10,7,5,6,7,5,42
97,1,2,18,2,85,0,0.01,1,30,2,20,25,15,15,15,10,1,7,8,7,7,5,4,7,7,2,29,10,2,4,1,"Brooklyn, NY",2,5,2,2,6,8,8,3,3,3,6,1,5,8,3,2,7,3,7,3,5,5,50,7,20,23,0,0,7,5,7,6,6,0,6,6,6,5,7,4,5,7,2,NA,5,3,3,55,8,14,13,0,10,7,5,6,7,5,38
97,1,2,18,12,83,0,0.04,0,35,3,10,32,20,12,11,15,0,8,6,7,7,7,6,5,4,2,29,10,2,4,1,"Brooklyn, NY",2,5,2,2,6,8,8,3,3,3,6,1,5,8,3,2,7,3,7,3,5,5,50,7,20,23,0,0,7,5,7,6,6,1,7,6,7,6,8,4,6,NA,2,NA,5,3,3,55,8,14,13,0,10,7,5,6,7,5,41
