"","iid","gender","condtn","round","order","pid","match","int_corr","samerace","age_o","race_o","pf_o_att","pf_o_sin","pf_o_int","pf_o_fun","pf_o_amb","pf_o_sha","dec_o","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","like_o","prob_o","met_o","age","field_cd","race","imprace","imprelig","from","goal","date","go_out","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","exphappy","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr3_1","sinc3_1","fun3_1","intel3_1","amb3_1","dec","attr","sinc","intel","fun","amb","shar","like","prob","met","match_es","numdat_2","attr1_2","sinc1_2","intel1_2","fun1_2","amb1_2","shar1_2","attr3_2","sinc3_2","intel3_2","fun3_2","amb3_2","total","total2"
"1252",113,"0",1,10,9,131,"0",0.45,"0",19,"4",25,10,20,20,10,15,"0",5,5,5,5,5,5,5,1,"2",21,"8","2",3,8,"east","1",4,1,"10",5,3,7,10,9,8,7,2,6,8,7,10,10,9,10,10,7,7,15,15,25,25,15,5,8,10,10,8,9,"0",4,9,8,3,6,2,3,5,"2",0,"3",10,20,15,25,5,30,8,7,8,10,7,30,32
"1253",113,"0",1,10,6,126,"1",0.44,"1",22,"2",25,40,15,10,5,5,"1",6,8,9,9,8,6,7,8,"2",21,"8","2",3,8,"east","1",4,1,"10",5,3,7,10,9,8,7,2,6,8,7,10,10,9,10,10,7,7,15,15,25,25,15,5,8,10,10,8,9,"1",6,9,8,7,7,6,7,7,"2",0,"3",10,20,15,25,5,30,8,7,8,10,7,46,43
"1254",113,"0",1,10,2,127,"0",-0.28,"1",22,"2",25,25,25,15,5,5,"0",5,5,5,5,5,5,5,8,"2",21,"8","2",3,8,"east","1",4,1,"10",5,3,7,10,9,8,7,2,6,8,7,10,10,9,10,10,7,7,15,15,25,25,15,5,8,10,10,8,9,"1",9,9,8,10,7,8,9,7,"2",0,"3",10,20,15,25,5,30,8,7,8,10,7,30,51
"1255",113,"0",1,10,1,122,"0",0.08,"0",22,"6",40,15,10,20,5,10,"0",10,10,10,10,10,10,10,1,"1",21,"8","2",3,8,"east","1",4,1,"10",5,3,7,10,9,8,7,2,6,8,7,10,10,9,10,10,7,7,15,15,25,25,15,5,8,10,10,8,9,"1",8,10,9,10,5,5,8,1,"1",0,"3",10,20,15,25,5,30,8,7,8,10,7,60,47
"1256",113,"0",1,10,8,124,"0",0.85,"0",22,"4",40,10,10,10,10,20,"1",7,6,7,5,5,8,8,8,"2",21,"8","2",3,8,"east","1",4,1,"10",5,3,7,10,9,8,7,2,6,8,7,10,10,9,10,10,7,7,15,15,25,25,15,5,8,10,10,8,9,"0",5,9,8,1,10,1,1,4,"2",0,"3",10,20,15,25,5,30,8,7,8,10,7,38,34
"1257",114,"0",1,10,6,124,"0",-0.04,"0",22,"4",40,10,10,10,10,20,"1",5,6,8,7,7,7,7,2,"1",20,"8","1",2,4,"east","2",7,4,"15",6,8,3,4,4,3,5,2,6,8,7,6,7,6,9,2,2,6,20,20,20,20,10,10,7,9,8,6,7,"0",4,3,4,2,9,3,2,2,"2",3,"2",20,20,20,20,10,10,7,9,8,6,7,40,25
"1258",114,"0",1,10,4,126,"0",0.6,"0",22,"2",25,40,15,10,5,5,"0",6,7,7,6,7,7,6,6,"2",20,"8","1",2,4,"east","2",7,4,"15",6,8,3,4,4,3,5,2,6,8,7,6,7,6,9,2,2,6,20,20,20,20,10,10,7,9,8,6,7,"0",5,6,5,5,5,7,6,5,"2",3,"2",20,20,20,20,10,10,7,9,8,6,7,40,33
"1259",114,"0",1,10,10,127,"0",0.05,"0",22,"2",25,25,25,15,5,5,"0",5,7,7,2,5,2,3,4,"2",20,"8","1",2,4,"east","2",7,4,"15",6,8,3,4,4,3,5,2,6,8,7,6,7,6,9,2,2,6,20,20,20,20,10,10,7,9,8,6,7,"0",2,3,2,2,6,2,2,1,"2",3,"2",20,20,20,20,10,10,7,9,8,6,7,28,17
"1260",114,"0",1,10,1,125,"0",-0.1,"0",21,"2",20,15,20,15,12,18,"0",5,8,8,6,7,5,5,7,"1",20,"8","1",2,4,"east","2",7,4,"15",6,8,3,4,4,3,5,2,6,8,7,6,7,6,9,2,2,6,20,20,20,20,10,10,7,9,8,6,7,"0",7,5,5,6,5,3,5,4,"1",3,"2",20,20,20,20,10,10,7,9,8,6,7,39,31
"1261",114,"0",1,10,8,129,"0",0.26,"0",21,"2",40,20,20,20,0,0,"0",6,9,8,7,0,0,7,7,"2",20,"8","1",2,4,"east","2",7,4,"15",6,8,3,4,4,3,5,2,6,8,7,6,7,6,9,2,2,6,20,20,20,20,10,10,7,9,8,6,7,"0",5,6,5,4,6,3,5,5,"2",3,"2",20,20,20,20,10,10,7,9,8,6,7,30,29
"1262",114,"0",1,10,7,131,"0",0.13,"0",19,"4",25,10,20,20,10,15,"0",5,5,5,5,5,5,5,1,"2",20,"8","1",2,4,"east","2",7,4,"15",6,8,3,4,4,3,5,2,6,8,7,6,7,6,9,2,2,6,20,20,20,20,10,10,7,9,8,6,7,"0",5,6,4,5,3,3,5,6,"2",3,"2",20,20,20,20,10,10,7,9,8,6,7,30,26
"1263",114,"0",1,10,3,123,"0",0.13,"0",18,"4",50,10,20,5,5,10,"0",4,6,6,5,4,5,4,1,"2",20,"8","1",2,4,"east","2",7,4,"15",6,8,3,4,4,3,5,2,6,8,7,6,7,6,9,2,2,6,20,20,20,20,10,10,7,9,8,6,7,"1",8,7,6,6,5,4,7,7,"2",3,"2",20,20,20,20,10,10,7,9,8,6,7,30,36
"1264",114,"0",1,10,9,122,"0",0.48,"0",22,"6",40,15,10,20,5,10,"0",6,10,7,7,7,7,8,4,"2",20,"8","1",2,4,"east","2",7,4,"15",6,8,3,4,4,3,5,2,6,8,7,6,7,6,9,2,2,6,20,20,20,20,10,10,7,9,8,6,7,"1",7,6,6,7,4,4,6,6,"2",3,"2",20,20,20,20,10,10,7,9,8,6,7,44,34
"1265",114,"0",1,10,2,128,"1",0.34,"0",21,"2",40,15,10,20,10,5,"1",7,9,9,8,8,7,7,8,"2",20,"8","1",2,4,"east","2",7,4,"15",6,8,3,4,4,3,5,2,6,8,7,6,7,6,9,2,2,6,20,20,20,20,10,10,7,9,8,6,7,"1",8,6,7,8,7,5,8,8,"2",3,"2",20,20,20,20,10,10,7,9,8,6,7,48,41
"1266",115,"0",1,10,5,125,"1",0.71,"1",21,"2",20,15,20,15,12,18,"1",10,10,9,10,9,10,10,10,"1",21,"3","2",10,7,"east","1",5,1,"3",2,2,8,7,3,3,1,1,8,10,2,2,6,4,7,8,1,3,20,10,30,20,15,5,8,7,8,9,8,"1",10,10,10,10,10,10,10,10,"1",3,"2",20,5,30,20,10,15,8,8,9,8,7,58,60
"1267",115,"0",1,10,4,127,"1",-0.09,"1",22,"2",25,25,25,15,5,5,"1",7,3,7,10,7,8,7,10,"1",21,"3","2",10,7,"east","1",5,1,"3",2,2,8,7,3,3,1,1,8,10,2,2,6,4,7,8,1,3,20,10,30,20,15,5,8,7,8,9,8,"1",8,5,9,9,10,8,7,7,"1",3,"2",20,5,30,20,10,15,8,8,9,8,7,42,49
"1268",115,"0",1,10,10,124,"0",0.58,"0",22,"4",40,10,10,10,10,20,"1",6,2,4,4,4,6,6,6,"1",21,"3","2",10,7,"east","1",5,1,"3",2,2,8,7,3,3,1,1,8,10,2,2,6,4,7,8,1,3,20,10,30,20,15,5,8,7,8,9,8,"0",2,10,10,2,10,2,2,6,"1",3,"2",20,5,30,20,10,15,8,8,9,8,7,26,36
"1269",115,"0",1,10,1,131,"0",0.3,"0",19,"4",25,10,20,20,10,15,"0",0,0,0,0,0,0,3,4,"2",21,"3","2",10,7,"east","1",5,1,"3",2,2,8,7,3,3,1,1,8,10,2,2,6,4,7,8,1,3,20,10,30,20,15,5,8,7,8,9,8,"0",0,0,0,0,0,0,2,2,"2",3,"2",20,5,30,20,10,15,8,8,9,8,7,0,0
"1270",115,"0",1,10,7,123,"0",0.07,"0",18,"4",50,10,20,5,5,10,"0",4,5,4,4,5,4,4,2,"2",21,"3","2",10,7,"east","1",5,1,"3",2,2,8,7,3,3,1,1,8,10,2,2,6,4,7,8,1,3,20,10,30,20,15,5,8,7,8,9,8,"0",6,10,10,7,6,5,5,8,"2",3,"2",20,5,30,20,10,15,8,8,9,8,7,26,44
"1271",115,"0",1,10,2,129,"0",0.45,"1",21,"2",40,20,20,20,0,0,"1",8,8,8,7,6,10,7,7,"2",21,"3","2",10,7,"east","1",5,1,"3",2,2,8,7,3,3,1,1,8,10,2,2,6,4,7,8,1,3,20,10,30,20,15,5,8,7,8,9,8,"0",6,10,8,8,10,5,6,8,"2",3,"2",20,5,30,20,10,15,8,8,9,8,7,47,47
"1272",115,"0",1,10,8,126,"0",0.4,"1",22,"2",25,40,15,10,5,5,"0",5,7,6,6,6,5,5,5,"2",21,"3","2",10,7,"east","1",5,1,"3",2,2,8,7,3,3,1,1,8,10,2,2,6,4,7,8,1,3,20,10,30,20,15,5,8,7,8,9,8,"0",6,10,10,8,10,6,8,8,"2",3,"2",20,5,30,20,10,15,8,8,9,8,7,35,50
"1273",115,"0",1,10,6,128,"1",-0.13,"1",21,"2",40,15,10,20,10,5,"1",9,7,6,10,8,7,8,9,"2",21,"3","2",10,7,"east","1",5,1,"3",2,2,8,7,3,3,1,1,8,10,2,2,6,4,7,8,1,3,20,10,30,20,15,5,8,7,8,9,8,"1",9,10,9,8,8,7,8,8,"2",3,"2",20,5,30,20,10,15,8,8,9,8,7,47,51
"1274",115,"0",1,10,9,130,"0",0.49,"0",20,"4",80,10,10,0,0,0,"0",6,5,5,4,3,2,6,2,"2",21,"3","2",10,7,"east","1",5,1,"3",2,2,8,7,3,3,1,1,8,10,2,2,6,4,7,8,1,3,20,10,30,20,15,5,8,7,8,9,8,"0",6,9,9,9,9,5,6,8,"2",3,"2",20,5,30,20,10,15,8,8,9,8,7,25,47
"1275",115,"0",1,10,3,122,"0",-0.05,"0",22,"6",40,15,10,20,5,10,"0",10,10,10,10,10,10,10,1,"1",21,"3","2",10,7,"east","1",5,1,"3",2,2,8,7,3,3,1,1,8,10,2,2,6,4,7,8,1,3,20,10,30,20,15,5,8,7,8,9,8,"0",10,10,10,10,10,10,10,1,"1",3,"2",20,5,30,20,10,15,8,8,9,8,7,60,60
"1276",116,"0",1,10,9,129,"1",0.07,"1",21,"2",40,20,20,20,0,0,"1",7,0,8,8,8,8,7,8,"2",21,"13","2",4,1,"EU","1",1,1,"10",5,4,3,10,10,10,6,4,8,10,10,10,10,10,10,10,8,7,15,15,25,25,20,0,8,9,8,9,9,"1",6,10,6,9,6,4,8,7,"2",4,"3",30,10,10,30,10,10,9,9,8,9,8,39,41
"1277",116,"0",1,10,10,122,"1",0.08,"0",22,"6",40,15,10,20,5,10,"1",10,10,10,10,10,10,10,10,"1",21,"13","2",4,1,"EU","1",1,1,"10",5,4,3,10,10,10,6,4,8,10,10,10,10,10,10,10,8,7,15,15,25,25,20,0,8,9,8,9,9,"1",10,10,10,10,10,10,10,10,"1",4,"3",30,10,10,30,10,10,9,9,8,9,8,60,60
"1278",116,"0",1,10,4,123,"0",-0.41,"0",18,"4",50,10,20,5,5,10,"0",6,5,5,4,4,6,4,2,"2",21,"13","2",4,1,"EU","1",1,1,"10",5,4,3,10,10,10,6,4,8,10,10,10,10,10,10,10,8,7,15,15,25,25,20,0,8,9,8,9,9,"1",7,10,8,8,8,6,8,7,"2",4,"3",30,10,10,30,10,10,9,9,8,9,8,30,47
"1279",116,"0",1,10,1,127,"1",-0.42,"1",22,"2",25,25,25,15,5,5,"1",7,7,7,7,5,5,7,8,"2",21,"13","2",4,1,"EU","1",1,1,"10",5,4,3,10,10,10,6,4,8,10,10,10,10,10,10,10,8,7,15,15,25,25,20,0,8,9,8,9,9,"1",8,6,6,7,5,6,7,6,"2",4,"3",30,10,10,30,10,10,9,9,8,9,8,38,38
"1280",116,"0",1,10,8,131,"0",0.54,"0",19,"4",25,10,20,20,10,15,"0",5,5,5,5,5,5,5,1,"2",21,"13","2",4,1,"EU","1",1,1,"10",5,4,3,10,10,10,6,4,8,10,10,10,10,10,10,10,8,7,15,15,25,25,20,0,8,9,8,9,9,"0",4,8,7,3,7,0,5,6,"2",4,"3",30,10,10,30,10,10,9,9,8,9,8,30,29
"1281",116,"0",1,10,2,125,"1",0.62,"1",21,"2",20,15,20,15,12,18,"1",10,10,10,10,10,10,10,9,"1",21,"13","2",4,1,"EU","1",1,1,"10",5,4,3,10,10,10,6,4,8,10,10,10,10,10,10,10,8,7,15,15,25,25,20,0,8,9,8,9,9,"1",10,8,8,9,8,8,10,10,"1",4,"3",30,10,10,30,10,10,9,9,8,9,8,60,51
"1282",116,"0",1,10,5,126,"0",0.33,"1",22,"2",25,40,15,10,5,5,"0",7,6,8,9,7,7,7,3,"1",21,"13","2",4,1,"EU","1",1,1,"10",5,4,3,10,10,10,6,4,8,10,10,10,10,10,10,10,8,7,15,15,25,25,20,0,8,9,8,9,9,"0",6,9,10,7,9,4,7,6,"1",4,"3",30,10,10,30,10,10,9,9,8,9,8,44,45
"1283",116,"0",1,10,7,124,"0",0.68,"0",22,"4",40,10,10,10,10,20,"1",5,4,3,2,5,4,7,7,"2",21,"13","2",4,1,"EU","1",1,1,"10",5,4,3,10,10,10,6,4,8,10,10,10,10,10,10,10,8,7,15,15,25,25,20,0,8,9,8,9,9,"0",4,4,8,2,10,0,3,5,"2",4,"3",30,10,10,30,10,10,9,9,8,9,8,23,28
"1284",116,"0",1,10,3,128,"0",-0.31,"1",21,"2",40,15,10,20,10,5,"1",7,7,7,7,8,6,6,7,"2",21,"13","2",4,1,"EU","1",1,1,"10",5,4,3,10,10,10,6,4,8,10,10,10,10,10,10,10,8,7,15,15,25,25,20,0,8,9,8,9,9,"0",7,8,8,6,6,3,6,3,"2",4,"3",30,10,10,30,10,10,9,9,8,9,8,42,38
"1285",117,"0",1,10,6,125,"1",0.47,"1",21,"2",20,15,20,15,12,18,"1",10,5,6,10,10,10,10,9,"1",21,"8","2",8,10,"east","1",3,1,"7",6,8,6,9,8,6,3,5,8,8,5,6,5,6,5,9,3,6,20,10,20,20,20,10,8,7,8,8,8,"1",10,10,10,10,10,10,10,9,"1",1,"1",25,10,25,15,10,15,7,6,7,7,7,51,60
"1286",117,"0",1,10,10,130,"0",0.11,"0",20,"4",80,10,10,0,0,0,"0",6,6,6,3,8,2,6,2,"2",21,"8","2",8,10,"east","1",3,1,"7",6,8,6,9,8,6,3,5,8,8,5,6,5,6,5,9,3,6,20,10,20,20,20,10,8,7,8,8,8,"0",5,10,8,5,8,4,6,1,"2",1,"1",25,10,25,15,10,15,7,6,7,7,7,31,40
"1287",117,"0",1,10,5,127,"0",0,"1",22,"2",25,25,25,15,5,5,"1",7,7,8,8,10,6,7,10,"2",21,"8","2",8,10,"east","1",3,1,"7",6,8,6,9,8,6,3,5,8,8,5,6,5,6,5,9,3,6,20,10,20,20,20,10,8,7,8,8,8,"0",8,6,7,6,8,5,7,2,"2",1,"1",25,10,25,15,10,15,7,6,7,7,7,46,40
"1288",117,"0",1,10,7,128,"0",-0.5,"1",21,"2",40,15,10,20,10,5,"1",8,8,9,9,7,7,8,8,"2",21,"8","2",8,10,"east","1",3,1,"7",6,8,6,9,8,6,3,5,8,8,5,6,5,6,5,9,3,6,20,10,20,20,20,10,8,7,8,8,8,"0",7,8,6,6,6,6,8,1,"2",1,"1",25,10,25,15,10,15,7,6,7,7,7,48,39
"1289",117,"0",1,10,4,122,"0",0.12,"0",22,"6",40,15,10,20,5,10,"0",10,10,10,10,10,10,10,1,"1",21,"8","2",8,10,"east","1",3,1,"7",6,8,6,9,8,6,3,5,8,8,5,6,5,6,5,9,3,6,20,10,20,20,20,10,8,7,8,8,8,"1",10,10,10,10,10,10,8,1,"1",1,"1",25,10,25,15,10,15,7,6,7,7,7,60,60
"1290",117,"0",1,10,3,129,"0",-0.03,"1",21,"2",40,20,20,20,0,0,"1",8,9,10,9,5,9,8,8,"2",21,"8","2",8,10,"east","1",3,1,"7",6,8,6,9,8,6,3,5,8,8,5,6,5,6,5,9,3,6,20,10,20,20,20,10,8,7,8,8,8,"0",7,7,6,7,9,5,4,1,"2",1,"1",25,10,25,15,10,15,7,6,7,7,7,50,41
"1291",117,"0",1,10,2,131,"0",-0.17,"0",19,"4",25,10,20,20,10,15,"0",0,0,0,0,0,0,3,4,"2",21,"8","2",8,10,"east","1",3,1,"7",6,8,6,9,8,6,3,5,8,8,5,6,5,6,5,9,3,6,20,10,20,20,20,10,8,7,8,8,8,"0",0,0,0,0,0,0,2,2,"2",1,"1",25,10,25,15,10,15,7,6,7,7,7,0,0
"1292",117,"0",1,10,1,124,"0",0.33,"0",22,"4",40,10,10,10,10,20,"1",8,7,6,5,5,5,7,8,"2",21,"8","2",8,10,"east","1",3,1,"7",6,8,6,9,8,6,3,5,8,8,5,6,5,6,5,9,3,6,20,10,20,20,20,10,8,7,8,8,8,"0",4,8,7,5,9,3,2,1,"2",1,"1",25,10,25,15,10,15,7,6,7,7,7,36,36
"1293",117,"0",1,10,9,126,"0",0.3,"1",22,"2",25,40,15,10,5,5,"0",7,7,7,7,7,8,7,3,"2",21,"8","2",8,10,"east","1",3,1,"7",6,8,6,9,8,6,3,5,8,8,5,6,5,6,5,9,3,6,20,10,20,20,20,10,8,7,8,8,8,"0",6,10,9,7,8,6,7,4,"1",1,"1",25,10,25,15,10,15,7,6,7,7,7,43,46
"1294",119,"0",1,10,1,123,"0",-0.33,"0",18,"4",50,10,20,5,5,10,"0",6,4,5,6,7,7,5,2,"2",19,"16","3",5,2,"east","1",3,1,"1",8,5,8,9,9,9,5,8,10,9,5,10,9,10,10,7,8,4,50,15,10,10,10,5,8,10,10,10,10,"1",0,6,7,8,9,4,5,7,"1",5,"3",50,10,10,10,5,15,8,10,10,10,10,35,34
"1295",119,"0",1,10,9,125,"1",0.77,"0",21,"2",20,15,20,15,12,18,"1",8,8,6,6,6,7,7,8,"2",19,"16","3",5,2,"east","1",3,1,"1",8,5,8,9,9,9,5,8,10,9,5,10,9,10,10,7,8,4,50,15,10,10,10,5,8,10,10,10,10,"1",6,8,8,9,8,6,7,8,"2",5,"3",50,10,10,10,5,15,8,10,10,10,10,41,45
"1296",119,"0",1,10,2,126,"0",0.47,"0",22,"2",25,40,15,10,5,5,"1",6,9,8,9,7,7,7,7,"2",19,"16","3",5,2,"east","1",3,1,"1",8,5,8,9,9,9,5,8,10,9,5,10,9,10,10,7,8,4,50,15,10,10,10,5,8,10,10,10,10,"0",5,4,8,7,6,0,4,7,"2",5,"3",50,10,10,10,5,15,8,10,10,10,10,46,30
"1297",119,"0",1,10,3,130,"1",-0.01,"0",20,"4",80,10,10,0,0,0,"1",7,6,6,6,6,6,8,3,"2",19,"16","3",5,2,"east","1",3,1,"1",8,5,8,9,9,9,5,8,10,9,5,10,9,10,10,7,8,4,50,15,10,10,10,5,8,10,10,10,10,"1",6,9,8,9,7,0,8,7,"2",5,"3",50,10,10,10,5,15,8,10,10,10,10,37,39
"1298",119,"0",1,10,10,128,"1",0.1,"0",21,"2",40,15,10,20,10,5,"1",9,8,9,7,8,8,8,7,"2",19,"16","3",5,2,"east","1",3,1,"1",8,5,8,9,9,9,5,8,10,9,5,10,9,10,10,7,8,4,50,15,10,10,10,5,8,10,10,10,10,"1",5,7,0,0,0,0,5,7,"2",5,"3",50,10,10,10,5,15,8,10,10,10,10,49,12
"1299",119,"0",1,10,6,129,"1",0.1,"0",21,"2",40,20,20,20,0,0,"1",10,10,10,10,9,0,10,8,"2",19,"16","3",5,2,"east","1",3,1,"1",8,5,8,9,9,9,5,8,10,9,5,10,9,10,10,7,8,4,50,15,10,10,10,5,8,10,10,10,10,"1",7,9,9,0,0,6,8,10,"2",5,"3",50,10,10,10,5,15,8,10,10,10,10,49,31
"1300",119,"0",1,10,4,124,"0",0.69,"0",22,"4",40,10,10,10,10,20,"1",9,8,4,5,3,2,7,7,"2",19,"16","3",5,2,"east","1",3,1,"1",8,5,8,9,9,9,5,8,10,9,5,10,9,10,10,7,8,4,50,15,10,10,10,5,8,10,10,10,10,"0",4,9,8,0,8,0,4,7,"2",5,"3",50,10,10,10,5,15,8,10,10,10,10,31,29
"1301",119,"0",1,10,5,131,"0",0.48,"0",19,"4",25,10,20,20,10,15,"0",6,6,6,6,6,6,6,1,"2",19,"16","3",5,2,"east","1",3,1,"1",8,5,8,9,9,9,5,8,10,9,5,10,9,10,10,7,8,4,50,15,10,10,10,5,8,10,10,10,10,"0",2,7,6,2,0,1,3,7,"2",5,"3",50,10,10,10,5,15,8,10,10,10,10,36,18
"1302",119,"0",1,10,7,122,"0",0.06,"0",22,"6",40,15,10,20,5,10,"1",9,9,8,7,8,7,8,6,"2",19,"16","3",5,2,"east","1",3,1,"1",8,5,8,9,9,9,5,8,10,9,5,10,9,10,10,7,8,4,50,15,10,10,10,5,8,10,10,10,10,"0",3,8,5,5,5,0,5,7,"2",5,"3",50,10,10,10,5,15,8,10,10,10,10,48,26
"1303",120,"0",1,10,2,124,"0",0.64,"0",22,"4",40,10,10,10,10,20,"0",7,5,6,6,8,7,8,8,"2",20,"6","3",1,4,"east","5",4,3,"6",5,4,4,8,7,5,3,1,5,10,6,10,9,6,8,3,5,3,10,10,35,35,8,2,6,8,8,8,9,"0",2,1,4,1,6,0,1,8,"2",2,"2",20,10,40,20,5,5,8,9,7,8,8,39,14
"1304",120,"0",1,10,4,129,"0",0.36,"0",21,"2",40,20,20,20,0,0,"1",9,8,8,10,9,8,8,8,"2",20,"6","3",1,4,"east","5",4,3,"6",5,4,4,8,7,5,3,1,5,10,6,10,9,6,8,3,5,3,10,10,35,35,8,2,6,8,8,8,9,"0",5,7,2,2,4,2,4,8,"2",2,"2",20,10,40,20,5,5,8,9,7,8,8,52,22
"1305",120,"0",1,10,5,122,"1",0.4,"0",22,"6",40,15,10,20,5,10,"1",6,7,7,7,7,7,8,9,"2",20,"6","3",1,4,"east","5",4,3,"6",5,4,4,8,7,5,3,1,5,10,6,10,9,6,8,3,5,3,10,10,35,35,8,2,6,8,8,8,9,"1",7,8,7,8,8,5,6,8,"2",2,"2",20,10,40,20,5,5,8,9,7,8,8,41,43
"1306",120,"0",1,10,10,126,"0",0.69,"0",22,"2",25,40,15,10,5,5,"1",7,7,7,7,6,8,7,7,"2",20,"6","3",1,4,"east","5",4,3,"6",5,4,4,8,7,5,3,1,5,10,6,10,9,6,8,3,5,3,10,10,35,35,8,2,6,8,8,8,9,"0",8,10,8,7,8,6,7,8,"2",2,"2",20,10,40,20,5,5,8,9,7,8,8,42,47
"1307",120,"0",1,10,3,131,"0",0.54,"0",19,"4",25,10,20,20,10,15,"0",6,6,7,6,6,2,5,1,"2",20,"6","3",1,4,"east","5",4,3,"6",5,4,4,8,7,5,3,1,5,10,6,10,9,6,8,3,5,3,10,10,35,35,8,2,6,8,8,8,9,"0",7,8,6,5,7,2,5,5,"2",2,"2",20,10,40,20,5,5,8,9,7,8,8,33,35
"1308",120,"0",1,10,6,127,"0",-0.36,"0",22,"2",25,25,25,15,5,5,"1",8,5,7,8,5,6,7,10,"2",20,"6","3",1,4,"east","5",4,3,"6",5,4,4,8,7,5,3,1,5,10,6,10,9,6,8,3,5,3,10,10,35,35,8,2,6,8,8,8,9,"0",9,4,5,2,2,1,2,7,"2",2,"2",20,10,40,20,5,5,8,9,7,8,8,39,23
"1309",120,"0",1,10,1,130,"1",-0.23,"0",20,"4",80,10,10,0,0,0,"1",9,6,8,6,6,6,9,5,"2",20,"6","3",1,4,"east","5",4,3,"6",5,4,4,8,7,5,3,1,5,10,6,10,9,6,8,3,5,3,10,10,35,35,8,2,6,8,8,8,9,"1",9,9,9,8,10,2,9,5,"2",2,"2",20,10,40,20,5,5,8,9,7,8,8,41,47
"1310",121,"0",1,10,9,124,"0",0.83,"0",22,"4",40,10,10,10,10,20,"1",2,7,9,6,7,7,7,7,"2",21,"3","2",8,1,"east","5",7,1,"2",2,2,6,10,6,10,6,4,7,7,8,10,10,10,10,10,4,2,35,15,5,30,15,0,2,9,9,7,9,"0",4,6,7,6,6,1,5,10,"2",2,"3",50,20,0,20,10,0,2,5,4,3,3,38,30
"1311",121,"0",1,10,5,128,"0",-0.15,"1",21,"2",40,15,10,20,10,5,"0",6,9,7,7,8,7,5,8,"2",21,"3","2",8,1,"east","5",7,1,"2",2,2,6,10,6,10,6,4,7,7,8,10,10,10,10,10,4,2,35,15,5,30,15,0,2,9,9,7,9,"1",9,10,10,5,7,4,9,1,"2",2,"3",50,20,0,20,10,0,2,5,4,3,3,44,45
"1312",121,"0",1,10,4,125,"0",0.72,"1",21,"2",20,15,20,15,12,18,"0",4,6,6,5,4,2,3,5,"2",21,"3","2",8,1,"east","5",7,1,"2",2,2,6,10,6,10,6,4,7,7,8,10,10,10,10,10,4,2,35,15,5,30,15,0,2,9,9,7,9,"1",6,10,10,8,8,4,8,1,"2",2,"3",50,20,0,20,10,0,2,5,4,3,3,27,46
"1313",121,"0",1,10,1,129,"0",0.12,"1",21,"2",40,20,20,20,0,0,"1",7,8,10,6,5,6,7,7,"2",21,"3","2",8,1,"east","5",7,1,"2",2,2,6,10,6,10,6,4,7,7,8,10,10,10,10,10,4,2,35,15,5,30,15,0,2,9,9,7,9,"0",7,6,7,8,10,7,7,1,"2",2,"3",50,20,0,20,10,0,2,5,4,3,3,42,45
"1314",121,"0",1,10,8,130,"0",-0.23,"0",20,"4",80,10,10,0,0,0,"0",2,1,3,1,1,1,2,3,"2",21,"3","2",8,1,"east","5",7,1,"2",2,2,6,10,6,10,6,4,7,7,8,10,10,10,10,10,4,2,35,15,5,30,15,0,2,9,9,7,9,"1",6,10,5,2,2,4,7,1,"2",2,"3",50,20,0,20,10,0,2,5,4,3,3,9,29
"1315",121,"0",1,10,6,123,"0",-0.28,"0",18,"4",50,10,20,5,5,10,"0",5,4,5,4,5,4,3,1,"2",21,"3","2",8,1,"east","5",7,1,"2",2,2,6,10,6,10,6,4,7,7,8,10,10,10,10,10,4,2,35,15,5,30,15,0,2,9,9,7,9,"1",9,10,7,5,10,9,9,1,"2",2,"3",50,20,0,20,10,0,2,5,4,3,3,27,50
"1316",121,"0",1,10,10,131,"0",0.52,"0",19,"4",25,10,20,20,10,15,"0",7,5,10,6,7,2,2,5,"2",21,"3","2",8,1,"east","5",7,1,"2",2,2,6,10,6,10,6,4,7,7,8,10,10,10,10,10,4,2,35,15,5,30,15,0,2,9,9,7,9,"1",7,10,10,8,10,1,9,1,"2",2,"3",50,20,0,20,10,0,2,5,4,3,3,37,46
"1317",121,"0",1,10,7,126,"0",0.14,"1",22,"2",25,40,15,10,5,5,"0",4,8,7,6,6,5,5,7,"2",21,"3","2",8,1,"east","5",7,1,"2",2,2,6,10,6,10,6,4,7,7,8,10,10,10,10,10,4,2,35,15,5,30,15,0,2,9,9,7,9,"1",8,7,10,7,10,9,9,1,"2",2,"3",50,20,0,20,10,0,2,5,4,3,3,36,51
"1318",121,"0",1,10,3,127,"0",-0.36,"1",22,"2",25,25,25,15,5,5,"0",5,8,7,0,5,0,4,7,"2",21,"3","2",8,1,"east","5",7,1,"2",2,2,6,10,6,10,6,4,7,7,8,10,10,10,10,10,4,2,35,15,5,30,15,0,2,9,9,7,9,"0",4,4,2,1,1,1,1,1,"2",2,"3",50,20,0,20,10,0,2,5,4,3,3,25,13
